,0
0,3.0478947
1,2.4734454
2,1.9755927
3,1.5323082
4,1.1608034
5,0.7952182
6,0.57078654
7,0.44705176
8,0.3633904
9,0.3080625
10,0.27281168
11,0.24476516
12,0.22308695
13,0.20505984
14,0.18908003
15,0.17458828
16,0.16290614
17,0.15235291
18,0.14179642
19,0.13361667
20,0.12615924
21,0.11849022
22,0.11247164
23,0.10690301
24,0.10388761
25,0.09929682
26,0.094992325
27,0.09022571
28,0.086486325
29,0.08296943
30,0.08062364
31,0.07756652
32,0.074692555
33,0.07182463
34,0.0692739
35,0.06688783
36,0.06472488
37,0.06256886
38,0.06057404
39,0.06043574
40,0.058651112
41,0.057000447
42,0.0567877
43,0.055039488
44,0.05351592
45,0.051314645
46,0.049993508
47,0.048784792
48,0.045996502
49,0.044854213
50,0.04381893
51,0.044909533
52,0.04398039
53,0.043121338
54,0.041442417
55,0.040547814
56,0.039764374
57,0.03892014
58,0.03805995
59,0.037326064
60,0.03691434
61,0.036097035
62,0.035428725
63,0.033709187
64,0.032998018
65,0.0324034
66,0.031292204
67,0.030491294
68,0.029879203
69,0.030234933
70,0.029392643
71,0.028807778
72,0.02891753
73,0.028077114
74,0.027483307
75,0.027439475
76,0.026764713
77,0.026242927
78,0.027264798
79,0.02629628
80,0.025694419
81,0.027080722
82,0.026093392
83,0.02551014
84,0.026460586
85,0.025568634
86,0.024928568
87,0.02693354
88,0.025932187
89,0.025234241
90,0.026635736
91,0.025589887
92,0.024940142
93,0.027273104
94,0.026330387
95,0.0256214
96,0.027072756
97,0.026029028
98,0.025335617
99,0.029800978
100,0.02872528
101,0.02793481
102,0.02778595
103,0.026912851
104,0.02620756
105,0.03176186
106,0.03052043
107,0.02968996
108,0.0322431
109,0.031173948
110,0.030344758
111,0.036630947
112,0.03551204
113,0.034574583
114,0.036439072
115,0.035245437
116,0.034424018
117,0.04077756
118,0.03975904
119,0.039050255
120,0.039010204
121,0.038930904
122,0.03950826
123,0.04972213
124,0.052659057
125,0.06294977
126,0.07082121
127,0.09422656
128,0.07578543
129,0.10012793
130,0.07113678
131,0.07812414
132,0.074640974
133,0.07682617
134,0.06875795
135,0.07642669
136,0.07128619
137,0.07149151
138,0.07196703
139,0.07229362
