,0
0,2.5128384
1,2.0762007
2,1.7119149
3,1.3873091
4,1.1049287
5,0.88102365
6,0.7450156
7,0.65687627
8,0.584726
9,0.52940166
10,0.4870262
11,0.4493073
12,0.41776016
13,0.3918388
14,0.36747938
15,0.34597173
16,0.3274771
17,0.30960327
18,0.2931808
19,0.27888277
20,0.2649253
21,0.25161973
22,0.24018587
23,0.22901393
24,0.2182267
25,0.20896609
26,0.19992419
27,0.19124122
28,0.1836813
29,0.17629498
30,0.16899961
31,0.16277061
32,0.15667465
33,0.150525
34,0.14534158
35,0.14026126
36,0.13476108
37,0.13042247
38,0.12616605
39,0.12106745
40,0.117405176
41,0.11380943
42,0.10945226
43,0.10632985
44,0.1032602
45,0.09977333
46,0.0970925
47,0.09445009
48,0.09136488
49,0.08905226
50,0.0867657
51,0.08368944
52,0.08166933
53,0.079667814
54,0.07704981
55,0.075270906
56,0.07350401
57,0.07137666
58,0.06979778
59,0.06822544
60,0.06656597
61,0.06514925
62,0.06373586
63,0.06267041
64,0.061402023
65,0.0601336
66,0.0592173
67,0.058080323
68,0.05694093
69,0.05624561
70,0.055217963
71,0.054188058
72,0.054231066
73,0.053299583
74,0.052364755
75,0.052852586
76,0.05200026
77,0.051144633
78,0.05196812
79,0.05117692
80,0.05038377
81,0.051541414
82,0.050792858
83,0.0500449
84,0.05169597
85,0.050962344
86,0.050233547
87,0.052340403
88,0.05159191
89,0.050855555
90,0.053272642
91,0.052485794
92,0.05172257
93,0.05322487
94,0.052416693
95,0.051644955
96,0.05361947
97,0.052779082
98,0.051992435
99,0.054353148
100,0.05347933
101,0.052680627
102,0.05476516
103,0.053898655
104,0.053123802
105,0.055018153
106,0.054202713
107,0.053485435
108,0.05500634
109,0.05430769
110,0.053693347
111,0.055303134
112,0.054717682
113,0.054195784
114,0.056536317
115,0.05600502
116,0.055528987
117,0.057894107
118,0.057416722
119,0.05698389
120,0.05891032
121,0.05848939
122,0.05809871
123,0.059671476
124,0.059281472
125,0.05891336
126,0.06062137
127,0.0602461
128,0.059889805
129,0.06284231
130,0.06247651
131,0.06213077
132,0.06488232
133,0.06452273
134,0.06418664
135,0.066054225
136,0.06568746
137,0.065351434
138,0.063551225
139,0.06317844
140,0.06284225
141,0.06273779
142,0.062362667
143,0.062032238
144,0.06294614
145,0.06256369
146,0.062237516
147,0.063449025
148,0.06303154
149,0.0626894
150,0.06326499
151,0.06283294
152,0.0624867
153,0.063278176
154,0.0628486
155,0.06251079
156,0.062468003
157,0.0620408
158,0.06170989
159,0.06220919
160,0.061775748
161,0.061445873
162,0.061715957
163,0.06130088
164,0.06098793
165,0.061226446
166,0.06083248
167,0.060538236
168,0.060812086
169,0.060421266
170,0.06013358
171,0.060124613
172,0.059708744
173,0.059406012
174,0.058799736
175,0.058380973
176,0.05807693
177,0.05699951
178,0.056579407
179,0.056274757
180,0.056150384
181,0.055709038
182,0.055389054
183,0.056264896
184,0.055847045
185,0.055542093
186,0.055587843
187,0.055234704
188,0.05497453
189,0.054349244
190,0.054009955
191,0.05375911
192,0.05272131
193,0.052388076
194,0.052137766
195,0.050010554
196,0.049724806
197,0.049504504
198,0.047712553
199,0.047454294
200,0.047250234
201,0.046041075
202,0.045793604
203,0.045593243
204,0.044290837
205,0.044060335
206,0.043868203
207,0.04182574
208,0.0416339
209,0.041467916
210,0.039127342
211,0.038968693
212,0.038825814
213,0.036667682
214,0.03652329
215,0.036389302
216,0.03470878
217,0.034567166
218,0.034433868
219,0.03289792
220,0.03276175
221,0.032631904
222,0.030820137
223,0.030691907
224,0.030567497
225,0.028389711
226,0.02826498
227,0.028142452
228,0.026154524
229,0.026033057
230,0.025912642
231,0.02471888
232,0.024601491
233,0.024484336
234,0.023218086
235,0.02310485
236,0.022991259
237,0.02113301
238,0.021023043
239,0.020912385
240,0.019639362
241,0.01952914
242,0.019418165
243,0.0187419
244,0.018629815
245,0.018517002
246,0.017755942
247,0.017643256
248,0.017529892
249,0.016969476
250,0.016855786
251,0.016741449
252,0.016110571
253,0.015996028
254,0.015880909
255,0.015471958
256,0.015355898
257,0.015239488
258,0.015470058
259,0.015354609
260,0.015238874
261,0.015649484
262,0.015537086
263,0.015424521
264,0.01613879
265,0.016027652
266,0.015916836
267,0.016958779
268,0.016848918
269,0.016740147
270,0.01797146
271,0.017859986
272,0.017750723
273,0.019223455
274,0.019102406
275,0.018985337
276,0.021033045
277,0.020891095
278,0.020755554
279,0.023488985
280,0.02330834
281,0.023138521
282,0.02592688
283,0.02569862
284,0.025487766
285,0.028373536
286,0.02809233
287,0.027837535
288,0.030166106
289,0.02984507
290,0.029559717
291,0.031383105
292,0.03104819
293,0.030754646
294,0.033069152
295,0.032717064
296,0.03241197
297,0.03510723
298,0.03473948
299,0.034422617
300,0.037497684
301,0.03713241
302,0.03681395
303,0.0399234
304,0.03954427
305,0.03921151
306,0.041330174
307,0.040980157
308,0.04065903
309,0.043186106
310,0.042822737
311,0.042482335
312,0.045697212
313,0.045298826
314,0.044925436
315,0.04821964
316,0.047779545
317,0.04736891
318,0.050116915
319,0.049644403
320,0.049205273
321,0.05085733
322,0.050366953
323,0.049913738
324,0.050912935
325,0.050412025
326,0.04995274
327,0.0528199
328,0.052325457
329,0.051876564
330,0.053349905
331,0.052806783
332,0.052328147
333,0.053445306
334,0.05292081
335,0.052464083
336,0.053201832
337,0.052633118
338,0.0521531
339,0.051585298
340,0.051067904
341,0.050628435
342,0.053799596
343,0.053109914
344,0.052563366
345,0.05323832
346,0.05258603
347,0.05206589
348,0.052986454
349,0.052394077
350,0.051918183
351,0.052534573
352,0.051915195
353,0.05142737
354,0.05186966
355,0.0512784
356,0.050817274
357,0.05169374
358,0.05112189
359,0.05068601
360,0.05151109
361,0.050952613
362,0.05054302
363,0.050779186
364,0.050263166
365,0.04989513
366,0.05037803
367,0.049861696
368,0.049502432
369,0.050227027
370,0.049683753
371,0.04931346
372,0.04998647
373,0.049459033
374,0.049103905
375,0.04958922
376,0.04910307
377,0.04877822
378,0.048944682
379,0.048505213
380,0.048212983
381,0.047799952
382,0.047403082
383,0.04713865
384,0.04654355
385,0.046173517
386,0.045924824
387,0.04575585
388,0.045408048
389,0.045169976
390,0.044791978
391,0.044476938
392,0.044255618
393,0.04335015
394,0.04305314
395,0.04283822
396,0.04147824
397,0.041207306
398,0.041004196
399,0.039502677
400,0.039259937
401,0.039071593
402,0.03778295
403,0.037546862
404,0.0373583
405,0.035610564
406,0.035394795
407,0.03521537
408,0.033313334
409,0.033124503
410,0.03296029
411,0.031072821
412,0.030900199
413,0.03074515
414,0.028760318
415,0.028596144
416,0.028444758
417,0.026485547
418,0.026326207
419,0.02617621
420,0.024404049
421,0.024249094
422,0.024101496
423,0.022677554
424,0.022526624
425,0.02238157
426,0.021149095
427,0.021002414
428,0.020860432
429,0.019604495
430,0.019459847
431,0.019318983
432,0.017950684
433,0.017808834
434,0.017670054
435,0.016533885
436,0.016400587
437,0.01626978
438,0.015436908
439,0.0153103415
440,0.015185932
441,0.014538361
442,0.0144137405
443,0.0142910285
444,0.013897989
445,0.013774136
446,0.01365199
447,0.013622738
448,0.013502203
449,0.013383259
450,0.013545385
451,0.01342776
452,0.013311542
453,0.013649493
454,0.0135336
455,0.013419007
456,0.014123122
457,0.014006146
458,0.013890479
459,0.014975468
460,0.014857831
461,0.014741574
462,0.016293047
463,0.016173933
464,0.016056204
465,0.01773538
466,0.017615609
467,0.017497245
468,0.019176796
469,0.019058725
470,0.01894242
471,0.021014951
472,0.020893302
473,0.020774262
474,0.023357166
475,0.023223454
476,0.023093691
477,0.025595998
478,0.025443958
479,0.025298107
480,0.028049333
481,0.027869305
482,0.02769873
483,0.031041322
484,0.030819546
485,0.030612027
486,0.033662688
487,0.033394452
488,0.03314574
489,0.03571032
490,0.03539838
491,0.03511097
492,0.037776638
493,0.037425585
494,0.037103403
495,0.0399109
496,0.03952115
497,0.039164953
498,0.042378105
499,0.041945443
500,0.041549586
501,0.0447142
502,0.0442451
503,0.043809474
504,0.04591689
505,0.045419604
506,0.044950627
507,0.04649303
508,0.04597216
509,0.04547765
510,0.04694739
511,0.046417497
512,0.045914873
513,0.047769077
514,0.047196742
515,0.046654746
516,0.047916904
517,0.04731593
518,0.046748284
519,0.04814224
520,0.047535904
521,0.046967294
522,0.048410065
523,0.047800906
524,0.047238063
525,0.04828586
526,0.047684144
527,0.047137063
528,0.04732441
529,0.04673814
530,0.046215232
531,0.046270926
532,0.045699406
533,0.045202892
534,0.04596239
535,0.04541613
536,0.044953756
537,0.044275664
538,0.0437389
539,0.043297876
540,0.04298888
541,0.042455688
542,0.042031918
543,0.041643616
544,0.04111148
545,0.040701944
546,0.04123796
547,0.040730268
548,0.040348187
549,0.04054578
550,0.040090743
551,0.039752472
552,0.04025625
553,0.039851885
554,0.039557166
555,0.039515056
556,0.0391171
557,0.03883526
558,0.038057372
559,0.03765946
560,0.03738288
561,0.037342023
562,0.03697398
563,0.03672129
564,0.03599839
565,0.035641246
566,0.035397362
567,0.035776664
568,0.035389334
569,0.03512597
570,0.035585474
571,0.035142396
572,0.034840573
573,0.034377836
574,0.033921167
575,0.03360654
576,0.033110574
577,0.03270021
578,0.032412745
579,0.032230426
580,0.0318788
581,0.031627554
582,0.03150153
583,0.03117287
584,0.030933773
585,0.030722637
586,0.030399064
587,0.03016053
588,0.030490134
589,0.03018518
590,0.02995376
591,0.028157085
592,0.027904596
593,0.027706575
594,0.026816176
595,0.026605675
596,0.02643494
597,0.023752699
598,0.023590375
599,0.023454476
600,0.022375375
601,0.02223305
602,0.022109091
603,0.020340793
604,0.020206172
605,0.02008551
606,0.0187012
607,0.018564997
608,0.018441316
609,0.017348954
610,0.017217578
611,0.017096478
612,0.015794229
613,0.015673917
614,0.015560605
615,0.014571359
616,0.014456114
617,0.014346174
618,0.0135045
619,0.0133913355
620,0.013282679
621,0.012809497
622,0.012698095
623,0.012590759
624,0.012404384
625,0.012295525
626,0.012190304
627,0.012097068
628,0.011991418
629,0.0118889315
630,0.011880952
631,0.011777547
632,0.011677031
633,0.010548087
634,0.010450769
635,0.010355841
636,0.010461847
637,0.010368171
638,0.010276657
639,0.01081996
640,0.010727312
641,0.010636695
642,0.011332771
643,0.011239357
644,0.011147764
645,0.012313461
646,0.012217358
647,0.012122849
648,0.012206184
649,0.012103796
650,0.012004046
651,0.013586108
652,0.013484182
653,0.013383896
654,0.015086783
655,0.014986954
656,0.014888626
657,0.016240409
658,0.016146697
659,0.016054273
660,0.018090714
661,0.017991222
662,0.017893637
663,0.020469049
664,0.020360744
665,0.020255525
666,0.023067487
667,0.022948295
668,0.022833742
669,0.025492279
670,0.025354015
671,0.025223278
672,0.027227914
673,0.027083363
674,0.026947752
675,0.030326748
676,0.030134175
677,0.029957924
678,0.033337098
679,0.03309607
680,0.03287917
681,0.03542264
682,0.0351714
683,0.034947384
684,0.039812494
685,0.039506946
686,0.03923234
687,0.041624133
688,0.041291118
689,0.04099291
690,0.043034334
691,0.04270222
692,0.042401906
693,0.044888336
694,0.04455056
695,0.04423955
696,0.04758367
697,0.047207367
698,0.04685753
699,0.049782496
700,0.049359262
701,0.048960313
702,0.05064504
703,0.050200563
704,0.049780197
705,0.05357346
706,0.053067163
707,0.05259081
708,0.05433312
709,0.05378498
710,0.05326847
711,0.054967653
712,0.05437703
713,0.053822607
714,0.055513468
715,0.05489319
716,0.05431556
717,0.05557389
718,0.05487218
719,0.054234
720,0.055047743
721,0.054334287
722,0.053692993
723,0.054164827
724,0.053465277
725,0.052844927
726,0.05330975
727,0.052624017
728,0.052024968
729,0.052140336
730,0.051482126
731,0.05091968
732,0.050548825
733,0.049933754
734,0.049419403
735,0.048908543
736,0.048403554
737,0.047987703
738,0.048118256
739,0.04754614
740,0.047089804
741,0.04665321
742,0.046085168
743,0.04565104
744,0.04615393
745,0.045648184
746,0.04527354
747,0.04523715
748,0.0447744
749,0.044432305
750,0.045613818
751,0.045006953
752,0.044624712
753,0.046090808
754,0.045564584
755,0.045224153
756,0.046131354
757,0.045608744
758,0.045266632
759,0.04498774
760,0.04453156
761,0.04423195
762,0.044296283
763,0.043913968
764,0.043661445
765,0.044533163
766,0.044110335
767,0.04382762
768,0.044357058
769,0.04397595
770,0.043719985
771,0.043774653
772,0.043404233
773,0.043152034
774,0.043783255
775,0.043441128
776,0.043204337
777,0.04289759
778,0.042600323
779,0.042390358
780,0.04110331
781,0.04081363
782,0.040606353
783,0.04002787
784,0.039752577
785,0.039551515
786,0.039019268
787,0.038789693
788,0.038616814
789,0.036966924
790,0.036777306
791,0.03662852
792,0.03520882
793,0.035041086
794,0.03490415
795,0.03424583
796,0.03409353
797,0.03396561
798,0.032743584
799,0.032604296
800,0.032484584
801,0.030608885
802,0.03047984
803,0.030366015
804,0.028607033
805,0.028480964
806,0.0283669
807,0.02662359
808,0.026497722
809,0.026381494
810,0.024689198
811,0.02456365
812,0.024445934
813,0.023270972
814,0.02314904
815,0.023033489
816,0.021997185
817,0.021879118
818,0.021766711
819,0.020409126
820,0.020297306
821,0.020190092
822,0.018992312
823,0.018885363
824,0.018781986
825,0.017935527
826,0.017830001
827,0.017727416
828,0.016991027
829,0.016888829
830,0.016789213
831,0.015876176
832,0.015776968
833,0.015679931
834,0.014944587
835,0.014847204
836,0.014751745
837,0.014151453
838,0.01405614
839,0.013962511
840,0.0136312265
841,0.013534722
842,0.013439651
843,0.013604135
844,0.013509078
845,0.013415316
846,0.013516655
847,0.013426775
848,0.013338087
849,0.013568172
850,0.013478927
851,0.0133910505
852,0.014062732
853,0.013976708
854,0.013892228
855,0.014755014
856,0.014671845
857,0.014590577
858,0.015615378
859,0.015532196
860,0.01545177
861,0.016679464
862,0.016596476
863,0.016517505
864,0.017996343
865,0.017910533
866,0.017830456
867,0.019809123
868,0.019711478
869,0.01962224
870,0.021907803
871,0.021796234
872,0.021696126
873,0.023561118
874,0.023435548
875,0.023324046
876,0.025614306
877,0.025466809
878,0.025336977
879,0.027812403
880,0.02764361
881,0.027496297
882,0.029933376
883,0.029739557
884,0.029570118
885,0.031997938
886,0.031778824
887,0.0315864
888,0.033744007
889,0.03352218
890,0.033324465
891,0.035543438
892,0.035318144
893,0.03511375
894,0.03791743
895,0.037669048
896,0.037443202
897,0.040262107
898,0.03999609
899,0.039753497
900,0.042190723
901,0.04191457
902,0.041661765
903,0.043643646
904,0.043349404
905,0.043080587
906,0.045026753
907,0.044712164
908,0.04442685
909,0.04772663
910,0.047393765
911,0.047097497
912,0.050064895
913,0.04971988
914,0.049419463
915,0.05138232
916,0.05101736
917,0.05070849
918,0.049453508
919,0.04907939
920,0.048769616
921,0.04899575
922,0.048622865
923,0.048322625
924,0.049448673
925,0.049069196
926,0.048773807
927,0.0501543
928,0.04973082
929,0.049413584
930,0.050382458
931,0.04994194
932,0.04961711
933,0.050639674
934,0.05019641
935,0.04987614
936,0.050387055
