,0
0,0.96554166
1,0.9474482
2,0.92910945
3,0.91589856
4,0.9022271
5,0.8865954
6,0.87090135
7,0.8553422
8,0.8394549
9,0.82373327
10,0.80684423
11,0.7898249
12,0.7739091
13,0.7563097
14,0.73853225
15,0.722193
16,0.7047934
17,0.68742424
18,0.67155254
19,0.65497124
20,0.6386845
21,0.62458473
22,0.6088074
23,0.5933339
24,0.5800819
25,0.56495064
26,0.5499471
27,0.53715366
28,0.5224266
29,0.50771934
30,0.49544767
31,0.48085395
32,0.4662797
33,0.45353115
34,0.43893164
35,0.4243443
36,0.41110256
37,0.39660656
38,0.38215253
39,0.3694534
40,0.35510528
41,0.3409373
42,0.32867798
43,0.31498802
44,0.3017493
45,0.29092157
46,0.2795686
47,0.26928332
48,0.2613239
49,0.25228918
50,0.24371499
51,0.23692122
52,0.22904608
53,0.22143383
54,0.21540712
55,0.20818177
56,0.20112528
57,0.1955203
58,0.18872458
59,0.18217829
60,0.17703407
61,0.17097834
62,0.16518162
63,0.16031854
64,0.1550649
65,0.15006033
66,0.1458684
67,0.14120579
68,0.13683715
69,0.13320051
70,0.12934987
71,0.12586732
72,0.1229166
73,0.119903214
74,0.11711977
75,0.114640966
76,0.112300664
77,0.11019245
78,0.1081316
79,0.10646589
80,0.10497332
81,0.103333995
82,0.10209719
83,0.10096464
84,0.099678114
85,0.09868266
86,0.097755305
87,0.0966312
88,0.09583238
89,0.09507958
90,0.09406798
91,0.09338949
92,0.092738256
93,0.091810904
94,0.091197334
95,0.09060398
96,0.08978628
97,0.089213066
98,0.088654734
99,0.08791658
100,0.08737481
101,0.08685536
102,0.08616281
103,0.08568014
104,0.08522313
105,0.08464178
106,0.08422929
107,0.083839156
108,0.083288796
109,0.08292584
110,0.082585916
111,0.08214724
112,0.081833
113,0.08154368
114,0.08122441
115,0.080967754
116,0.08073408
117,0.08047096
118,0.08024964
119,0.08004833
120,0.07984449
121,0.07964362
122,0.079460174
123,0.07930461
124,0.079112776
125,0.078936145
126,0.078811586
127,0.07862378
128,0.07844975
129,0.07833024
130,0.07813715
131,0.07795677
132,0.07781756
133,0.07761491
134,0.07742174
135,0.07725826
136,0.07703735
137,0.07682264
138,0.07662973
139,0.0763781
140,0.07613006
141,0.07588681
142,0.07559683
143,0.07530958
144,0.075003475
145,0.07468105
146,0.07436341
147,0.07402423
148,0.07374385
149,0.07350104
150,0.07325718
151,0.073047884
152,0.07286985
153,0.072754405
154,0.07258827
155,0.072447576
156,0.07236934
157,0.072231874
158,0.07211433
159,0.072013594
160,0.071889065
161,0.0717831
162,0.07169636
163,0.07157688
164,0.07147693
165,0.071396396
166,0.07128289
167,0.07118962
168,0.07110333
169,0.07099655
170,0.07090952
171,0.070863806
172,0.07076331
173,0.07068219
174,0.07064307
175,0.07054666
176,0.07047033
177,0.0704797
178,0.0703858
179,0.07031353
180,0.0704632
181,0.07037184
182,0.070302404
183,0.070516035
184,0.07042602
185,0.070359066
186,0.07055242
187,0.07046644
188,0.07040209
189,0.07062414
190,0.07053969
191,0.07047598
192,0.070775725
193,0.07068979
194,0.07062397
195,0.07102727
196,0.07093651
197,0.07086609
198,0.07112983
199,0.07103776
200,0.07096538
201,0.0712605
202,0.07116824
203,0.07109666
204,0.07144954
205,0.07135432
206,0.07128191
207,0.07165162
208,0.07155108
209,0.0714746
210,0.07190433
211,0.07180094
212,0.07172171
213,0.07226567
214,0.07215952
215,0.072078876
216,0.0727602
217,0.07265053
218,0.07256858
219,0.073182285
220,0.07306932
221,0.07298446
222,0.073670834
223,0.07354964
224,0.07345827
225,0.07418623
226,0.07405381
227,0.07395203
228,0.07468005
229,0.07453995
230,0.07443126
231,0.07531385
232,0.07517122
233,0.075061046
234,0.07588479
235,0.07573255
236,0.07561402
237,0.07663169
238,0.076468386
239,0.076339364
240,0.07731043
241,0.07713957
242,0.07700256
243,0.077865444
244,0.077691965
245,0.07755159
246,0.078514785
247,0.078330435
248,0.07818322
249,0.0792787
250,0.07907846
251,0.078917496
252,0.07999606
253,0.07979302
254,0.07962542
255,0.08063949
256,0.080434054
257,0.08026366
258,0.08138045
259,0.081169374
260,0.080992274
261,0.08223902
262,0.08202212
263,0.08183767
264,0.08304197
265,0.082816206
266,0.082622476
267,0.08382535
268,0.083582595
269,0.08337377
270,0.08437359
271,0.0841207
272,0.08389758
273,0.084869474
274,0.084607325
275,0.08437156
276,0.08542439
277,0.08515007
278,0.084894136
279,0.08583505
280,0.08552864
281,0.08523439
282,0.08601107
283,0.085655056
284,0.08529937
285,0.085702986
286,0.08526676
287,0.084810205
288,0.08495576
289,0.08437568
290,0.08374002
291,0.08361173
292,0.08278101
293,0.081860475
294,0.08117662
295,0.08013514
296,0.07911424
297,0.07835964
298,0.07768218
299,0.077046454
300,0.07637852
301,0.075778164
302,0.07517964
303,0.07448899
304,0.0738957
305,0.073282205
306,0.0724931
307,0.071859054
308,0.07119114
309,0.070261784
310,0.06957538
311,0.068847135
312,0.06809071
313,0.06729463
314,0.06650401
315,0.065803386
316,0.0652183
317,0.064742215
318,0.064381994
319,0.06399911
320,0.06364
321,0.0634518
322,0.06311451
323,0.0628132
324,0.0626908
325,0.062396314
326,0.062122192
327,0.06203905
328,0.06177003
329,0.061535694
330,0.06153009
331,0.061281614
332,0.06106288
333,0.06109998
334,0.060870484
335,0.06067403
336,0.060705297
337,0.0604882
338,0.060302433
339,0.060312524
340,0.06010027
341,0.059921663
342,0.059959345
343,0.059755918
344,0.059585586
345,0.05961901
