,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
25,tensor(-0.00451285),tensor(-5.58801512e-05),tensor(-0.00179306),tensor(-0.00692588),tensor(0.00260038),tensor(0.00096813),tensor(-0.00251931),tensor(0.01118113),tensor(0.01552909),tensor(-0.00019292),tensor(-0.00087670),tensor(0.00014250),tensor(0.00032481),tensor(0.00656195),tensor(0.00093181),tensor(0.00133924),tensor(-0.01621152)
26,tensor(-0.00238642),tensor(0.00117458),tensor(0.00223780),tensor(-0.00842877),tensor(-0.00062749),tensor(-0.00116783),tensor(0.00146266),tensor(-0.01346795),tensor(-0.01022696),tensor(-0.00082572),tensor(0.00418559),tensor(0.00025878),tensor(0.00042025),tensor(0.00446815),tensor(-0.00134948),tensor(0.00138445),tensor(-0.01305952)
27,tensor(0.00711217),tensor(-0.00072055),tensor(-0.00205694),tensor(0.00221302),tensor(0.00156032),tensor(-0.00072661),tensor(-0.00676182),tensor(-0.01276738),tensor(-0.00715123),tensor(-0.00053711),tensor(-0.00914429),tensor(0.00078957),tensor(0.00073186),tensor(1.28825750e-05),tensor(-0.00183469),tensor(-0.00246178),tensor(-0.00980654)
28,tensor(-0.00498714),tensor(-0.00198175),tensor(0.00347326),tensor(0.00617385),tensor(8.38695923e-05),tensor(-0.00035062),tensor(-0.00639985),tensor(0.00301832),tensor(0.00224536),tensor(0.00063828),tensor(0.00691956),tensor(0.00079837),tensor(-0.00041171),tensor(-0.00010827),tensor(-0.00146461),tensor(-0.00296097),tensor(-0.00939807)
29,tensor(0.00782954),tensor(-0.00131262),tensor(0.00211656),tensor(-0.00714123),tensor(0.00028305),tensor(0.00056416),tensor(-0.00095549),tensor(-0.01227329),tensor(-0.00526130),tensor(-0.00038099),tensor(-0.01156827),tensor(9.84043727e-05),tensor(0.00068819),tensor(2.83301015e-05),tensor(-0.00095290),tensor(-0.00125299),tensor(-0.00098513)
30,tensor(-0.00402069),tensor(0.00173369),tensor(-0.00102206),tensor(0.00625963),tensor(-0.00097786),tensor(0.00010558),tensor(-0.00114638),tensor(-0.01006729),tensor(-0.00854352),tensor(-0.00039642),tensor(-0.01128624),tensor(-0.00022122),tensor(-0.00032101),tensor(-0.00327743),tensor(0.00015804),tensor(-0.00100330),tensor(-0.01229884)
31,tensor(0.00381263),tensor(-0.00054657),tensor(-0.00109540),tensor(-0.00867641),tensor(0.00158157),tensor(-1.94101494e-06),tensor(-0.00018321),tensor(-0.01056690),tensor(-0.00566082),tensor(-0.00090209),tensor(-0.00479215),tensor(-0.00017536),tensor(-0.00025846),tensor(-0.00302260),tensor(0.00024254),tensor(-0.00042296),tensor(-0.01946002)
32,tensor(0.00310951),tensor(-0.00063338),tensor(-0.00099318),tensor(0.00935573),tensor(-0.00066631),tensor(4.26867482e-05),tensor(-5.33919265e-05),tensor(-0.00919813),tensor(-0.00499898),tensor(-0.00075880),tensor(-0.00477427),tensor(-0.00015728),tensor(-0.00026227),tensor(-0.00304660),tensor(0.00049054),tensor(-0.00044790),tensor(-0.01173862)
33,tensor(-0.00431304),tensor(-0.00111164),tensor(0.00217752),tensor(-0.00619151),tensor(-0.00037965),tensor(0.00064596),tensor(-0.00415306),tensor(0.00543454),tensor(0.00695025),tensor(0.00034390),tensor(-0.00400642),tensor(8.91351738e-05),tensor(0.00076717),tensor(-0.00012136),tensor(-0.00124565),tensor(0.00096347),tensor(-0.00975463)
34,tensor(0.00754763),tensor(-0.00163495),tensor(0.00118214),tensor(0.00127578),tensor(7.54089633e-05),tensor(0.00045561),tensor(0.01134662),tensor(-0.00814021),tensor(-0.00876740),tensor(-0.00084938),tensor(-0.00131274),tensor(8.86615235e-05),tensor(0.00058491),tensor(-0.00025563),tensor(0.00125062),tensor(-0.00226539),tensor(0.00335037)
35,tensor(-0.00327386),tensor(0.00178739),tensor(-1.61884818e-05),tensor(-0.00191665),tensor(-0.00048630),tensor(0.00054225),tensor(-0.00408137),tensor(0.00909025),tensor(0.00827054),tensor(0.00073539),tensor(0.00358598),tensor(0.00043759),tensor(0.00053329),tensor(-0.00058773),tensor(-0.00141336),tensor(0.00177157),tensor(-0.01960760)
36,tensor(-0.00345572),tensor(0.00061179),tensor(0.00062029),tensor(0.00525027),tensor(0.00317270),tensor(0.00022289),tensor(-0.00992783),tensor(-0.01127407),tensor(-0.00792713),tensor(-0.00203232),tensor(0.00401868),tensor(-4.56830821e-06),tensor(6.27869595e-05),tensor(-0.00081614),tensor(-0.00060513),tensor(-0.00135099),tensor(0.00303459)
37,tensor(0.00696763),tensor(-0.00108859),tensor(0.00066228),tensor(-0.00435206),tensor(0.00022538),tensor(0.00039931),tensor(-0.00488798),tensor(-0.00360397),tensor(-0.00458078),tensor(5.21548609e-05),tensor(-0.01119909),tensor(-6.03183435e-05),tensor(8.92754761e-05),tensor(-0.00073351),tensor(0.00011229),tensor(-0.00095337),tensor(0.00301835)
38,tensor(-0.00215411),tensor(0.00012171),tensor(0.00010328),tensor(-0.00598172),tensor(0.00026309),tensor(0.00037224),tensor(-0.00598721),tensor(-0.00504429),tensor(-0.00398515),tensor(-0.00013512),tensor(0.00592294),tensor(-6.18706545e-05),tensor(0.00017195),tensor(-0.00060747),tensor(0.00016691),tensor(-0.00084470),tensor(0.00799996)
39,tensor(-0.00070994),tensor(0.00228010),tensor(-0.00015000),tensor(0.00323285),tensor(-0.00097133),tensor(0.00049759),tensor(-0.00278597),tensor(0.00688948),tensor(-0.00676493),tensor(-0.00127480),tensor(0.00848725),tensor(-0.00036146),tensor(-0.00039930),tensor(-0.00253824),tensor(0.00077428),tensor(0.00035222),tensor(-0.00065591)
40,tensor(-0.00058689),tensor(-6.81760503e-05),tensor(-0.00010646),tensor(-0.00481801),tensor(0.00152882),tensor(-7.61391566e-05),tensor(0.00085005),tensor(0.00699296),tensor(-0.00486983),tensor(-0.00044585),tensor(-0.00646700),tensor(-0.00042305),tensor(-0.00031659),tensor(-0.00227270),tensor(0.00092488),tensor(0.00082251),tensor(-0.00392241)
41,tensor(-0.00027140),tensor(0.00094178),tensor(-9.64775463e-05),tensor(0.00562878),tensor(-0.00044409),tensor(-9.35552016e-05),tensor(0.00209040),tensor(0.00604302),tensor(-0.00580528),tensor(-0.00037474),tensor(-0.00703476),tensor(0.00025485),tensor(-0.00032321),tensor(-0.00305142),tensor(0.00086375),tensor(0.00075751),tensor(-0.00132917)
42,tensor(0.00586988),tensor(-0.00089887),tensor(-0.00076147),tensor(0.00238579),tensor(-0.00035998),tensor(-0.00021339),tensor(0.00903378),tensor(0.00878449),tensor(0.00598239),tensor(-0.00067204),tensor(-0.00539474),tensor(0.00022319),tensor(0.00041060),tensor(-0.00208497),tensor(0.00091337),tensor(0.00087147),tensor(-0.00640207)
43,tensor(-0.00456173),tensor(-0.00086708),tensor(-0.00052415),tensor(-0.00395222),tensor(0.00137025),tensor(0.00041912),tensor(-0.00493599),tensor(0.01120227),tensor(0.00277618),tensor(-0.00023477),tensor(0.00377275),tensor(0.00039806),tensor(0.00036454),tensor(0.00944417),tensor(1.27613866e-05),tensor(0.00103683),tensor(-0.00442218)
44,tensor(0.00587699),tensor(-0.00252394),tensor(-0.00040623),tensor(0.00459012),tensor(0.00010521),tensor(0.00034808),tensor(0.00385958),tensor(-0.01263804),tensor(-0.00633109),tensor(-0.00112387),tensor(0.00718178),tensor(0.00042339),tensor(-0.00035405),tensor(-0.00125080),tensor(0.00096786),tensor(0.00133290),tensor(-0.00508228)
45,tensor(-0.00403797),tensor(0.00047532),tensor(0.00097662),tensor(-0.00359002),tensor(0.00101620),tensor(-0.00031676),tensor(-0.00341902),tensor(0.00987689),tensor(0.00528395),tensor(-0.00050170),tensor(-0.01093786),tensor(0.00017046),tensor(0.00030411),tensor(-0.00096817),tensor(0.00113802),tensor(0.00171220),tensor(-0.00477881)
46,tensor(0.00143063),tensor(0.00566552),tensor(0.00068009),tensor(-0.00336477),tensor(-8.12459475e-05),tensor(-0.00026028),tensor(0.00698165),tensor(-0.00456630),tensor(0.00473693),tensor(-0.00079002),tensor(-0.00339824),tensor(5.93479490e-05),tensor(0.00025694),tensor(-0.00134070),tensor(0.00054603),tensor(0.00129948),tensor(-0.00172233)
47,tensor(-0.00473181),tensor(-0.00100332),tensor(-0.00035846),tensor(0.00404392),tensor(0.00170105),tensor(0.00032805),tensor(-0.00304380),tensor(0.00807197),tensor(0.00156043),tensor(-0.00038681),tensor(-0.00163471),tensor(0.00014833),tensor(-0.00039538),tensor(-0.00155541),tensor(0.00019924),tensor(0.00024307),tensor(-0.01145267)
48,tensor(0.00136026),tensor(-0.00111546),tensor(0.00057928),tensor(-0.00626364),tensor(0.00047244),tensor(-0.00057982),tensor(0.00186281),tensor(-0.00828917),tensor(-0.01854948),tensor(-0.00042684),tensor(-0.00964940),tensor(5.88687108e-05),tensor(-0.00039026),tensor(0.00203386),tensor(-0.00010075),tensor(-8.28701814e-05),tensor(-0.00781622)
49,tensor(0.00603154),tensor(-0.00282032),tensor(-0.00046918),tensor(0.00560010),tensor(0.00019509),tensor(-7.51138286e-05),tensor(0.00290317),tensor(-0.00259507),tensor(-0.00549985),tensor(-0.00020521),tensor(-0.00164281),tensor(6.07109323e-05),tensor(-0.00026793),tensor(0.00170154),tensor(5.35249383e-05),tensor(-7.29121821e-05),tensor(-0.01018105)
50,tensor(-0.00552052),tensor(0.00047871),tensor(0.00067976),tensor(-0.00543771),tensor(-0.00039048),tensor(-0.00048787),tensor(-0.00028004),tensor(-0.00614985),tensor(-0.00946692),tensor(-0.00059677),tensor(-0.00835587),tensor(-0.00028526),tensor(-0.00023159),tensor(0.00157988),tensor(0.00012215),tensor(0.00011765),tensor(-0.00715255)
51,tensor(0.00328334),tensor(-0.00047623),tensor(-7.18174197e-05),tensor(0.00430437),tensor(-0.00061052),tensor(-0.00015939),tensor(0.00659198),tensor(0.00996080),tensor(0.01146153),tensor(-0.00141905),tensor(0.00314573),tensor(-0.00018436),tensor(0.00053790),tensor(-0.00132552),tensor(9.70170804e-05),tensor(-0.00044791),tensor(-0.01083545)
52,tensor(0.00353507),tensor(-0.00111124),tensor(2.04409207e-05),tensor(-0.00511108),tensor(-4.40541080e-05),tensor(0.00039804),tensor(-0.00429347),tensor(0.01108109),tensor(0.00787038),tensor(-0.00195243),tensor(0.00355825),tensor(0.00025696),tensor(-0.00029509),tensor(-0.00071154),tensor(-0.00076345),tensor(0.00019176),tensor(-0.00962863)
53,tensor(-0.00230706),tensor(-0.00139188),tensor(-4.78578386e-06),tensor(0.00544949),tensor(-0.00050195),tensor(-0.00010679),tensor(0.00293826),tensor(1.45630465e-05),tensor(0.00074959),tensor(-0.00372954),tensor(-0.00113193),tensor(0.00015656),tensor(0.00073736),tensor(0.00372390),tensor(0.00024149),tensor(-0.00030946),tensor(-0.01166972)
54,tensor(-0.00050117),tensor(0.00174708),tensor(9.36840879e-05),tensor(-0.00157186),tensor(-0.00019690),tensor(-0.00016896),tensor(-0.00321219),tensor(-0.00677308),tensor(0.00076008),tensor(-0.00248747),tensor(0.00234005),tensor(3.77166289e-05),tensor(-3.09758507e-05),tensor(-0.00159642),tensor(0.00082800),tensor(0.00228674),tensor(0.00293772)
55,tensor(-0.00048396),tensor(-0.00015698),tensor(5.79864718e-06),tensor(-0.00058070),tensor(0.00119704),tensor(-0.00012038),tensor(-0.00256983),tensor(0.01570432),tensor(0.00902668),tensor(-0.00211009),tensor(0.00462804),tensor(7.69179969e-05),tensor(-1.39216645e-05),tensor(-0.00128992),tensor(0.00072687),tensor(0.00201922),tensor(0.00307420)
56,tensor(-0.00478228),tensor(-0.00067812),tensor(2.48192482e-05),tensor(2.32597486e-05),tensor(0.00132409),tensor(-0.00014196),tensor(-0.00029509),tensor(-0.01591447),tensor(-0.01139645),tensor(-0.00199891),tensor(-0.00832816),tensor(9.33765550e-05),tensor(1.54602621e-05),tensor(0.00186824),tensor(0.00075710),tensor(0.00082401),tensor(0.00407661)
57,tensor(-0.00384007),tensor(-0.00156954),tensor(-0.00015371),tensor(-0.00233796),tensor(0.00029917),tensor(-0.00026870),tensor(5.04083218e-05),tensor(0.02438302),tensor(0.01123585),tensor(-0.00043286),tensor(0.00973291),tensor(0.00011210),tensor(0.00034291),tensor(-0.00221048),tensor(0.00072922),tensor(-0.00072205),tensor(-0.01078641)
58,tensor(-0.00140143),tensor(0.00064949),tensor(-6.34062453e-05),tensor(-0.00311448),tensor(0.00190766),tensor(-0.00022243),tensor(0.00853942),tensor(-0.01606601),tensor(-0.01124063),tensor(-0.00163570),tensor(0.00066761),tensor(0.00011470),tensor(0.00028873),tensor(-0.00321828),tensor(0.00052323),tensor(0.00129940),tensor(-0.00687430)
59,tensor(-0.00237816),tensor(0.00424520),tensor(-5.90004493e-06),tensor(-0.00441378),tensor(0.00107732),tensor(-0.00020319),tensor(-0.00376352),tensor(0.00049701),tensor(0.00371433),tensor(-0.00248152),tensor(0.01298559),tensor(0.00016309),tensor(-0.00038558),tensor(-0.00125055),tensor(0.00085215),tensor(0.00138850),tensor(-0.01438844)
60,tensor(-0.00219902),tensor(-0.00476807),tensor(-6.31411895e-05),tensor(0.00292137),tensor(-5.93298391e-05),tensor(-0.00049813),tensor(0.00482786),tensor(0.00674044),tensor(0.00812390),tensor(-0.00475854),tensor(-0.01629939),tensor(-0.00042386),tensor(-0.00054151),tensor(-0.00087590),tensor(0.00053741),tensor(0.00052941),tensor(0.00377296)
61,tensor(-0.00183873),tensor(-0.00449619),tensor(-3.32622549e-05),tensor(-0.00469324),tensor(3.20724212e-05),tensor(-0.00056188),tensor(-0.00378014),tensor(0.01018319),tensor(0.00837792),tensor(-0.00481674),tensor(-0.00338001),tensor(-0.00044189),tensor(-0.00074600),tensor(-0.00020714),tensor(0.00056996),tensor(0.00081128),tensor(0.00263614)
62,tensor(-0.00150539),tensor(0.00264886),tensor(-7.34470086e-05),tensor(-0.00558895),tensor(-8.60333312e-05),tensor(-0.00062326),tensor(0.00648116),tensor(-0.01295480),tensor(-0.00136214),tensor(-0.00530471),tensor(2.54932256e-05),tensor(-0.00047154),tensor(-0.00070254),tensor(0.00353513),tensor(0.00051844),tensor(0.00077505),tensor(-0.00366764)
63,tensor(0.00040930),tensor(-0.00173128),tensor(0.00016208),tensor(0.00839047),tensor(-0.00022593),tensor(-9.04335757e-05),tensor(-0.00311411),tensor(-0.01876610),tensor(-0.00785077),tensor(-0.01172040),tensor(-0.01025915),tensor(-0.00016962),tensor(-8.91006202e-05),tensor(-0.00208699),tensor(-5.24816642e-05),tensor(0.00032344),tensor(-0.00383237)
64,tensor(0.00148261),tensor(0.00685335),tensor(0.00014396),tensor(-0.00385817),tensor(-0.00041240),tensor(-3.70567363e-06),tensor(-0.00279623),tensor(-0.00265037),tensor(-0.00117491),tensor(-0.01072522),tensor(-0.00656000),tensor(-0.00022345),tensor(-0.00013960),tensor(-0.00159112),tensor(-0.00032794),tensor(-0.00023674),tensor(-0.00742146)
65,tensor(-0.00104027),tensor(-0.00204232),tensor(9.44884305e-05),tensor(0.00173324),tensor(8.35467654e-05),tensor(-0.00067721),tensor(-0.00163483),tensor(-0.00618427),tensor(0.00584716),tensor(0.00146968),tensor(0.00122477),tensor(-0.00028221),tensor(0.00141856),tensor(-0.00171495),tensor(-0.00016053),tensor(-0.00013469),tensor(-0.00374695)
66,tensor(-0.00139121),tensor(0.00383755),tensor(0.00010367),tensor(-0.00063837),tensor(-7.21444958e-05),tensor(-3.34302895e-05),tensor(0.00146519),tensor(0.00170219),tensor(0.00253011),tensor(-0.00923371),tensor(-0.00803380),tensor(-0.00028578),tensor(0.00090631),tensor(-0.00261024),tensor(-0.00031941),tensor(-0.00035199),tensor(-0.00341955)
67,tensor(0.00813611),tensor(-0.00349177),tensor(0.00010569),tensor(-0.00092912),tensor(0.00045078),tensor(-0.00074855),tensor(-0.00418200),tensor(0.02049825),tensor(0.01464767),tensor(0.00153589),tensor(0.00307667),tensor(-0.00024424),tensor(-0.00050441),tensor(-0.00122837),tensor(-0.00037828),tensor(-0.00036177),tensor(-0.01127772)
68,tensor(-0.00358702),tensor(0.00561544),tensor(0.00011924),tensor(0.00016252),tensor(-0.00041139),tensor(-0.00022054),tensor(0.00047525),tensor(-0.01917808),tensor(-0.01390356),tensor(-0.00876272),tensor(-0.00716269),tensor(0.00078994),tensor(0.00082262),tensor(-0.00222950),tensor(0.00059707),tensor(-0.00046944),tensor(9.77955642e-05)
69,tensor(0.00068571),tensor(-0.00378670),tensor(0.00010134),tensor(0.00497809),tensor(-0.00030027),tensor(-9.00978266e-05),tensor(-0.00389267),tensor(-0.00853512),tensor(-0.00138269),tensor(-0.00328694),tensor(0.00084956),tensor(1.21889943e-05),tensor(0.00035188),tensor(-0.00250684),tensor(-0.00035655),tensor(-0.00034812),tensor(0.00032417)
70,tensor(-0.00610083),tensor(0.00491940),tensor(7.24799320e-05),tensor(0.00036083),tensor(-3.33477874e-05),tensor(-0.00127939),tensor(-0.00244205),tensor(0.00375374),tensor(-0.01038403),tensor(-0.00807912),tensor(-0.00616316),tensor(0.00012917),tensor(3.31183619e-05),tensor(-0.00204299),tensor(0.00049187),tensor(0.00066056),tensor(0.00041354)
71,tensor(0.00575186),tensor(-0.00373616),tensor(8.54576137e-05),tensor(0.00014657),tensor(0.00062955),tensor(0.00121160),tensor(-0.00370076),tensor(-0.01760777),tensor(-0.01360853),tensor(-0.01234848),tensor(-0.00039954),tensor(2.29850830e-05),tensor(-2.19389949e-05),tensor(-0.00466473),tensor(-0.00033998),tensor(-0.00027069),tensor(0.00814255)
72,tensor(-0.00485455),tensor(-0.00258195),tensor(-4.05554492e-05),tensor(0.00427372),tensor(0.00013760),tensor(-0.00067383),tensor(-0.00151398),tensor(-0.01282777),tensor(-0.00826660),tensor(-0.00632602),tensor(-0.00382970),tensor(-2.96068829e-05),tensor(9.20435014e-06),tensor(-0.00346656),tensor(0.00011788),tensor(0.00041707),tensor(0.00883334)
73,tensor(0.00267329),tensor(0.00267493),tensor(2.74916438e-05),tensor(-0.00149250),tensor(0.00033817),tensor(-0.00053189),tensor(-0.00173526),tensor(-0.00174849),tensor(-0.00104880),tensor(-0.00332638),tensor(-0.00271538),tensor(3.68942819e-05),tensor(-9.89104956e-05),tensor(-0.00211507),tensor(-0.00015638),tensor(0.00011125),tensor(0.00464552)
