,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
11,tensor(-0.01912815),tensor(0.00017424),tensor(-0.00033673),tensor(-0.00693387),tensor(-0.01477134),tensor(-0.00394281),tensor(-0.00353654),tensor(-0.01845235),tensor(-0.01574370),tensor(-0.00773884),tensor(-0.01457340),tensor(-0.01986367),tensor(-0.01212546),tensor(-0.01899236),tensor(-0.01902432),tensor(-0.01483904),tensor(-0.04835038)
12,tensor(0.00848103),tensor(-0.00459805),tensor(-0.00023506),tensor(-0.01333763),tensor(-0.00372604),tensor(0.00368451),tensor(-0.00476520),tensor(-0.02338438),tensor(-0.02085761),tensor(-0.00930454),tensor(-0.01767016),tensor(-0.01178770),tensor(-0.00493696),tensor(-0.01759624),tensor(-0.00658021),tensor(-0.00377293),tensor(0.00270106)
13,tensor(0.00865191),tensor(-0.00397337),tensor(0.00063756),tensor(-0.00937874),tensor(-0.01955667),tensor(-0.00972765),tensor(-0.00338460),tensor(-0.02296552),tensor(-0.02015224),tensor(-0.00888665),tensor(-0.01661566),tensor(-0.00871528),tensor(-0.00443951),tensor(-0.01707673),tensor(-0.00572626),tensor(-0.00140202),tensor(0.00802250)
14,tensor(0.00696550),tensor(-0.00147208),tensor(-0.00024385),tensor(-0.01071453),tensor(-0.01252345),tensor(-0.00717609),tensor(-0.00209297),tensor(-0.01802279),tensor(-0.01488005),tensor(-0.00643833),tensor(-0.01408560),tensor(-0.01069453),tensor(-0.00528309),tensor(-0.01050211),tensor(-0.00469516),tensor(-0.00480520),tensor(0.00055975)
15,tensor(-0.00181776),tensor(-0.00635478),tensor(-0.00120357),tensor(0.00085429),tensor(-0.00769073),tensor(-0.00530236),tensor(-0.00068511),tensor(0.00497356),tensor(0.00957583),tensor(0.00545854),tensor(0.00683850),tensor(0.00743817),tensor(0.00815247),tensor(-0.00973244),tensor(-0.01302649),tensor(-0.01045505),tensor(-0.00281770)
16,tensor(-0.00157775),tensor(-0.00249172),tensor(0.00015009),tensor(0.00166032),tensor(-0.00336688),tensor(0.00081089),tensor(-0.00099015),tensor(0.00657226),tensor(0.01137103),tensor(0.00403840),tensor(0.00960561),tensor(0.00701399),tensor(0.00175911),tensor(-0.01559511),tensor(-0.01107675),tensor(-0.00479695),tensor(0.00014217)
17,tensor(-0.00532739),tensor(-0.00126639),tensor(0.00011455),tensor(0.00607121),tensor(-0.00894201),tensor(0.00067286),tensor(-0.00136008),tensor(0.01038013),tensor(0.01597755),tensor(0.00385352),tensor(0.01161119),tensor(0.01577142),tensor(0.01221061),tensor(-0.01480586),tensor(-0.00875906),tensor(-0.00467644),tensor(-0.00396530)
18,tensor(-0.01988535),tensor(0.00421009),tensor(-5.20445465e-05),tensor(0.00492265),tensor(-0.00255116),tensor(0.00063431),tensor(-0.00294620),tensor(-0.02160985),tensor(-0.02577387),tensor(-0.00118386),tensor(-0.01305543),tensor(-0.01589694),tensor(-0.00930764),tensor(-0.01964107),tensor(-0.02227949),tensor(-0.01852916),tensor(0.04884992)
19,tensor(-0.01377724),tensor(0.00295891),tensor(-0.00056653),tensor(0.00691390),tensor(0.00027686),tensor(0.00079048),tensor(-0.00298713),tensor(-0.01566261),tensor(-0.01272346),tensor(-0.00141665),tensor(-0.01007793),tensor(-0.01308158),tensor(-0.00568703),tensor(-0.01207739),tensor(-0.01564694),tensor(-0.01229146),tensor(-0.02712808)
20,tensor(-0.02011515),tensor(0.00358777),tensor(-0.00036607),tensor(0.00499181),tensor(-0.00688732),tensor(-0.00255489),tensor(-0.00232621),tensor(-0.01726466),tensor(-0.01857867),tensor(-0.00144197),tensor(-0.01078619),tensor(-0.01330218),tensor(-0.00503487),tensor(-0.01673510),tensor(-0.01229692),tensor(-0.00445009),tensor(0.01412921)
21,tensor(-0.02755274),tensor(-0.01492656),tensor(-0.00050517),tensor(0.00377889),tensor(-0.01714647),tensor(-0.00300095),tensor(-0.00209776),tensor(-0.01410240),tensor(-0.01342879),tensor(-0.00118978),tensor(-0.01016798),tensor(-0.01947506),tensor(-0.01281714),tensor(-0.00898752),tensor(-0.02066191),tensor(-0.01607315),tensor(-0.02764083)
22,tensor(-0.02317216),tensor(-0.00835740),tensor(-0.00030683),tensor(-0.00157156),tensor(-0.00870120),tensor(-0.00123153),tensor(-0.00090985),tensor(-0.01080769),tensor(-0.01054732),tensor(-0.00064218),tensor(-0.00899269),tensor(-0.01806206),tensor(-0.01236076),tensor(-0.00612938),tensor(-0.01579089),tensor(-0.01167974),tensor(-0.00764706)
23,tensor(-0.01598035),tensor(-0.00142326),tensor(-0.00029840),tensor(-0.00064672),tensor(-0.01338800),tensor(-0.00247885),tensor(-0.00024513),tensor(-0.00282360),tensor(-0.00175936),tensor(-0.00038047),tensor(-0.00277512),tensor(-0.01329217),tensor(-0.01142202),tensor(0.00183878),tensor(-0.00574916),tensor(0.00123370),tensor(-0.01406691)
24,tensor(-0.01059928),tensor(-0.00500749),tensor(-9.10472372e-05),tensor(-0.00320008),tensor(-0.00940660),tensor(-0.00018642),tensor(-4.45335900e-05),tensor(-0.00244992),tensor(-0.00079572),tensor(-0.00021002),tensor(-0.00014048),tensor(-0.00481030),tensor(0.00607084),tensor(-0.00256001),tensor(-0.00783010),tensor(-0.00423706),tensor(-0.00489248)
25,tensor(-0.01415526),tensor(-0.00293077),tensor(-0.00020055),tensor(0.00019921),tensor(-0.00667490),tensor(0.00105219),tensor(-7.26509315e-05),tensor(-0.00785477),tensor(-0.00619214),tensor(-0.00020994),tensor(-0.00663273),tensor(-0.01454019),tensor(-0.00176516),tensor(-0.00449112),tensor(-0.00808902),tensor(-0.00574520),tensor(-0.01491217)
26,tensor(-0.00895239),tensor(-0.00478496),tensor(-0.00017155),tensor(-0.00059042),tensor(-0.00205439),tensor(0.00263271),tensor(-1.34227785e-05),tensor(0.00024031),tensor(0.00203620),tensor(-0.00019300),tensor(0.00083736),tensor(-0.00623778),tensor(0.00271063),tensor(-0.00112124),tensor(-0.00803289),tensor(-0.00799553),tensor(0.00502990)
27,tensor(0.00113643),tensor(0.00406765),tensor(-0.00035773),tensor(-0.00533155),tensor(-0.00180352),tensor(-0.00037311),tensor(-1.17284280e-05),tensor(-0.01044165),tensor(0.00214758),tensor(0.00030372),tensor(-0.00822879),tensor(-0.01504122),tensor(-0.00858890),tensor(0.00128685),tensor(0.00211267),tensor(0.00697369),tensor(0.01234013)
28,tensor(0.00269930),tensor(-0.00135233),tensor(-0.00050879),tensor(-0.00185615),tensor(-0.00637360),tensor(-0.00316415),tensor(-1.08503027e-05),tensor(-0.00352748),tensor(0.00362576),tensor(-0.00079385),tensor(-0.00313817),tensor(-0.01334667),tensor(-0.00220499),tensor(0.00376389),tensor(0.00153399),tensor(0.00126721),tensor(0.00912506)
29,tensor(0.00176627),tensor(0.00520621),tensor(-0.00047999),tensor(-0.00082809),tensor(-0.00187855),tensor(-0.00083015),tensor(-4.32680790e-05),tensor(-0.00388635),tensor(0.00206653),tensor(0.00027272),tensor(-0.00278878),tensor(-0.01181045),tensor(-0.00356675),tensor(-0.00031330),tensor(-0.00091575),tensor(0.00184291),tensor(0.00651194)
30,tensor(-0.00202069),tensor(-0.00157487),tensor(-0.00013954),tensor(-0.00425956),tensor(0.00030835),tensor(0.00361556),tensor(-0.00021848),tensor(-0.00089480),tensor(-0.00151582),tensor(-0.00036634),tensor(0.00098941),tensor(0.00389432),tensor(0.00242145),tensor(-0.00537080),tensor(-0.00044286),tensor(-0.00835220),tensor(0.01752647)
31,tensor(-0.00312579),tensor(-0.00082599),tensor(-0.00031218),tensor(-0.00374455),tensor(0.00138200),tensor(0.00306583),tensor(-8.63574387e-05),tensor(-0.00313654),tensor(-0.00425650),tensor(3.72658142e-05),tensor(0.00093050),tensor(0.00456993),tensor(0.00524032),tensor(-0.00606677),tensor(-0.00175679),tensor(-0.00286805),tensor(0.00497355)
32,tensor(-0.00167715),tensor(-0.00685694),tensor(-0.00083672),tensor(-0.00321687),tensor(-0.00076046),tensor(0.00244878),tensor(-9.78429962e-05),tensor(3.72972522e-07),tensor(-0.00030941),tensor(0.00015466),tensor(0.00393727),tensor(0.00221033),tensor(-0.00113156),tensor(-0.00524199),tensor(-0.00590192),tensor(-0.00911467),tensor(0.01305001)
33,tensor(-0.00958132),tensor(0.00241938),tensor(-0.00035665),tensor(-0.00139809),tensor(0.00138692),tensor(0.00213823),tensor(-0.00015969),tensor(-0.00518883),tensor(-0.00331501),tensor(-0.00014114),tensor(-0.00150350),tensor(-0.00262823),tensor(-0.00062930),tensor(-0.00367510),tensor(0.00200034),tensor(0.00445250),tensor(0.00577614)
34,tensor(-0.00837123),tensor(-0.00100039),tensor(-0.00035027),tensor(-0.00108280),tensor(0.00114096),tensor(-5.42169000e-05),tensor(-0.00014436),tensor(0.00439303),tensor(0.00049211),tensor(-9.68166933e-05),tensor(0.00450822),tensor(0.00335036),tensor(0.00226793),tensor(0.00604408),tensor(0.00432731),tensor(0.00586938),tensor(-0.00486801)
35,tensor(-0.00351111),tensor(0.00426634),tensor(-0.00028391),tensor(0.00212699),tensor(0.00319219),tensor(0.00052911),tensor(-0.00018256),tensor(0.00142309),tensor(0.00229647),tensor(-0.00018249),tensor(0.00500724),tensor(0.00022865),tensor(0.00153718),tensor(0.00232666),tensor(0.00397120),tensor(0.00762629),tensor(0.00168441)
36,tensor(0.00254876),tensor(-0.00566222),tensor(-0.00122157),tensor(-0.00716056),tensor(-0.01358478),tensor(-0.00246238),tensor(-1.74431698e-05),tensor(-0.00307195),tensor(0.00588151),tensor(7.88017278e-05),tensor(-0.00376142),tensor(-0.00567802),tensor(-0.00133750),tensor(0.00473276),tensor(-0.01018616),tensor(-0.00710290),tensor(0.00187313)
37,tensor(-0.00058388),tensor(0.00241093),tensor(-0.00028295),tensor(5.32093072e-05),tensor(-0.00470334),tensor(0.00261538),tensor(-0.00040371),tensor(0.00145231),tensor(0.00092625),tensor(-0.00021447),tensor(0.00046056),tensor(-0.00416969),tensor(-0.00182528),tensor(0.00255570),tensor(-0.00492457),tensor(-0.00010457),tensor(0.00905567)
38,tensor(0.00179020),tensor(0.00150660),tensor(0.00010081),tensor(-3.09329298e-05),tensor(-0.00033710),tensor(0.00248165),tensor(-0.00025471),tensor(-0.00186456),tensor(0.00571261),tensor(-0.00015909),tensor(-0.00124974),tensor(-0.00168044),tensor(0.00139658),tensor(0.00450389),tensor(-0.00531303),tensor(-0.00232941),tensor(0.01268672)
39,tensor(-0.00621202),tensor(0.00618411),tensor(0.00034960),tensor(-0.00743752),tensor(-0.01152364),tensor(-0.00090637),tensor(-0.00080817),tensor(-0.00693059),tensor(-0.00555305),tensor(-0.00067553),tensor(-0.00467140),tensor(-0.00485047),tensor(0.00071356),tensor(-0.00379879),tensor(-0.00908288),tensor(-0.00498361),tensor(-0.02791203)
40,tensor(-0.00408991),tensor(0.00563253),tensor(-0.00020996),tensor(0.00405545),tensor(-0.00363675),tensor(0.00197797),tensor(-0.00088049),tensor(-0.00617957),tensor(-0.00580952),tensor(-0.00033375),tensor(-0.00382474),tensor(-0.00494899),tensor(-0.00160215),tensor(-0.00338133),tensor(-0.00595610),tensor(-0.00232723),tensor(-0.01177143)
41,tensor(-0.00375494),tensor(0.00562753),tensor(-0.00057404),tensor(0.00185484),tensor(-0.00399064),tensor(-0.00106114),tensor(-0.00032835),tensor(-0.00414878),tensor(-0.00358729),tensor(-0.00014004),tensor(-0.00192057),tensor(-0.00282868),tensor(0.00123496),tensor(-0.00697384),tensor(-0.01082794),tensor(-0.00800444),tensor(-0.00284420)
42,tensor(-0.01016210),tensor(0.00095624),tensor(-0.00050411),tensor(-0.01122045),tensor(-0.00043993),tensor(-0.00286832),tensor(-0.00081778),tensor(-0.01055040),tensor(-0.01186504),tensor(0.00022939),tensor(-0.00486085),tensor(-0.00607725),tensor(-0.00089412),tensor(-0.01699342),tensor(-0.00373025),tensor(-0.00157498),tensor(0.02997611)
43,tensor(-0.00721157),tensor(0.00365996),tensor(-0.00071768),tensor(0.00381627),tensor(0.00097658),tensor(-0.00131403),tensor(-0.00059898),tensor(-0.00694310),tensor(-0.00477186),tensor(0.00017983),tensor(-0.00391761),tensor(-0.00195819),tensor(-0.00143020),tensor(-0.00391471),tensor(-0.00064518),tensor(0.00026240),tensor(0.00422714)
44,tensor(-0.00926790),tensor(0.00062614),tensor(-0.00056151),tensor(0.00418872),tensor(0.00181730),tensor(-0.00223964),tensor(-0.00099591),tensor(-0.00721568),tensor(-0.00512218),tensor(0.00014931),tensor(-0.00296603),tensor(-0.00416724),tensor(-0.00066752),tensor(-0.00752924),tensor(-0.00311095),tensor(-0.00161656),tensor(-0.00602588)
45,tensor(-0.00463102),tensor(-0.01437043),tensor(-0.00053937),tensor(-0.00714570),tensor(-0.01147251),tensor(-6.63609026e-05),tensor(-0.00029828),tensor(0.00935462),tensor(0.00479807),tensor(3.46850102e-05),tensor(0.00894067),tensor(0.00256939),tensor(0.00317987),tensor(0.00855803),tensor(0.00025147),tensor(0.00223746),tensor(-0.00909427)
46,tensor(-4.55948248e-05),tensor(-0.01312103),tensor(-0.00049970),tensor(-0.00609950),tensor(-0.01206535),tensor(-0.00139853),tensor(-0.00060570),tensor(0.01266488),tensor(0.01047191),tensor(-1.58237144e-05),tensor(0.01055648),tensor(0.00658775),tensor(0.00673712),tensor(0.01414477),tensor(0.00721282),tensor(0.00785119),tensor(0.00086146)
47,tensor(0.00116511),tensor(-0.00593130),tensor(-0.00033271),tensor(-0.00754102),tensor(-0.00094264),tensor(-0.00011217),tensor(-0.00059890),tensor(0.01140983),tensor(0.00742070),tensor(-2.85121696e-05),tensor(0.00705613),tensor(0.01300687),tensor(0.00741556),tensor(0.01061909),tensor(0.00632510),tensor(0.00908955),tensor(0.00011205)
48,tensor(0.00228581),tensor(0.00418060),tensor(-0.00010256),tensor(-0.00018838),tensor(-0.00337462),tensor(0.00047105),tensor(-0.00022346),tensor(-0.01480740),tensor(-0.00287616),tensor(-1.72279269e-05),tensor(-0.00837104),tensor(-0.00150146),tensor(-0.00241464),tensor(-0.01127242),tensor(-0.01402229),tensor(-0.01300105),tensor(0.01142739)
49,tensor(-0.00128696),tensor(0.00196834),tensor(-1.98223142e-06),tensor(0.00029440),tensor(-0.00393958),tensor(-0.00019963),tensor(9.07072244e-05),tensor(-0.00407110),tensor(0.00188668),tensor(2.49794425e-06),tensor(-0.00115229),tensor(0.00588878),tensor(0.00206666),tensor(-0.00810884),tensor(-0.00735006),tensor(-0.00596298),tensor(-0.00146415)
50,tensor(-0.00273176),tensor(-0.00056102),tensor(-0.00042187),tensor(-0.00572546),tensor(-0.01464160),tensor(-0.00291546),tensor(-0.00044357),tensor(0.00139798),tensor(0.00525247),tensor(-4.78557886e-05),tensor(0.00230481),tensor(0.01600220),tensor(0.00020959),tensor(0.00551458),tensor(-0.00077140),tensor(-0.00036692),tensor(-0.02037966)
51,tensor(0.00042331),tensor(-0.00360839),tensor(-0.00021030),tensor(-0.00256004),tensor(-0.00458700),tensor(-0.00131840),tensor(-0.00062747),tensor(-0.00382865),tensor(-0.00375776),tensor(-1.99705610e-05),tensor(0.00114591),tensor(-0.01004423),tensor(0.00466934),tensor(-0.01072644),tensor(-0.00395672),tensor(-0.00238235),tensor(0.02117717)
52,tensor(0.00649758),tensor(-0.00663877),tensor(-9.56556614e-05),tensor(-0.00122488),tensor(-0.00164805),tensor(-0.00281386),tensor(-9.25730201e-05),tensor(-0.00025270),tensor(0.00164952),tensor(7.19434547e-06),tensor(0.00039333),tensor(-0.00625566),tensor(-0.00489985),tensor(-0.00051352),tensor(-0.00408755),tensor(-0.00221268),tensor(0.00574064)
53,tensor(0.00234981),tensor(-0.00617252),tensor(-0.00010305),tensor(-0.00596541),tensor(-0.01343388),tensor(0.00299292),tensor(-6.60078585e-05),tensor(-0.00892582),tensor(-0.00465707),tensor(-1.55067355e-05),tensor(-0.00310197),tensor(-0.01466153),tensor(-0.00468613),tensor(-0.00999678),tensor(-0.00669023),tensor(-0.00344643),tensor(0.00577945)
54,tensor(-0.01423461),tensor(-0.00530836),tensor(5.08218000e-06),tensor(-0.00131383),tensor(-0.00371942),tensor(-0.00271518),tensor(-0.00093884),tensor(-0.00627538),tensor(-0.00666072),tensor(3.29111390e-06),tensor(-0.00128692),tensor(-0.00144017),tensor(-0.00068356),tensor(-0.00526724),tensor(-0.00551886),tensor(-0.00223606),tensor(0.00356749)
55,tensor(-0.01440119),tensor(-0.00262817),tensor(-8.00508205e-05),tensor(-0.00338175),tensor(-0.00892407),tensor(0.00075900),tensor(-0.00058108),tensor(-0.00374171),tensor(-0.00104221),tensor(-7.86485361e-06),tensor(-0.00012972),tensor(-0.00772663),tensor(-0.00562154),tensor(-0.00248602),tensor(-0.00560568),tensor(-0.00277190),tensor(-0.00729582)
56,tensor(-0.01247676),tensor(-0.00231293),tensor(-5.40360452e-05),tensor(-0.00344199),tensor(-0.00870376),tensor(0.00173003),tensor(-1.74705710e-05),tensor(0.00099579),tensor(0.00291735),tensor(-2.30923561e-05),tensor(-0.00062990),tensor(-0.00247451),tensor(-0.00270236),tensor(0.00348226),tensor(-0.00027609),tensor(0.00012398),tensor(-0.00613936)
57,tensor(-0.00085793),tensor(-0.00280455),tensor(-0.00034173),tensor(-0.00080573),tensor(-0.00560372),tensor(-0.00198669),tensor(-9.36303259e-05),tensor(-0.00674402),tensor(0.00176444),tensor(1.99953829e-05),tensor(-0.00418429),tensor(-0.00155076),tensor(-0.00179541),tensor(-0.00837949),tensor(-0.01212987),tensor(-0.00916331),tensor(0.00190235)
58,tensor(-0.00012727),tensor(-0.00126949),tensor(-0.00013516),tensor(-0.00011961),tensor(-0.00635368),tensor(0.00080792),tensor(-2.36802189e-05),tensor(-0.00552952),tensor(0.00391932),tensor(-6.81419078e-06),tensor(-0.00303548),tensor(-0.00047290),tensor(-0.00133915),tensor(-0.00621000),tensor(-0.01196772),tensor(-0.00945827),tensor(0.00296089)
59,tensor(0.00293782),tensor(0.00188283),tensor(-0.00032758),tensor(0.00094925),tensor(-0.00670686),tensor(-4.90538696e-05),tensor(-9.36002471e-05),tensor(-0.00589403),tensor(0.00184190),tensor(-1.11272466e-05),tensor(-0.00231424),tensor(-3.84064551e-05),tensor(-0.00029983),tensor(-0.00484379),tensor(-0.01179680),tensor(-0.00927966),tensor(0.00696065)
60,tensor(0.00811538),tensor(-0.00383658),tensor(-6.98070653e-05),tensor(-0.00023761),tensor(-0.00052531),tensor(-0.00047183),tensor(-0.00011689),tensor(-0.00299906),tensor(0.00115907),tensor(-2.42256301e-05),tensor(0.00063303),tensor(-0.00746122),tensor(-0.00421248),tensor(-0.00683175),tensor(-0.00883557),tensor(-0.00647211),tensor(-0.00194639)
61,tensor(0.01215856),tensor(-0.00265632),tensor(2.53438011e-05),tensor(-0.00651468),tensor(-0.00334578),tensor(0.00143441),tensor(-0.00028452),tensor(-0.00457156),tensor(8.84064593e-06),tensor(-2.27690707e-05),tensor(-0.00152697),tensor(-0.00881569),tensor(-0.00276119),tensor(-0.00608915),tensor(-0.00711139),tensor(-0.00476000),tensor(-0.00435531)
62,tensor(0.00755047),tensor(-0.00300580),tensor(-0.00018057),tensor(-0.00131855),tensor(0.00423739),tensor(-0.00087359),tensor(-3.08486087e-05),tensor(0.00068453),tensor(0.00170738),tensor(-7.27320503e-06),tensor(0.00147758),tensor(-0.00267623),tensor(-0.00017020),tensor(0.00021874),tensor(-0.00473937),tensor(-0.00357131),tensor(-0.00248212)
63,tensor(-0.00676224),tensor(0.00119696),tensor(-7.70949191e-05),tensor(0.00492013),tensor(0.00040888),tensor(-0.00033226),tensor(-2.85533933e-05),tensor(-0.00266275),tensor(-0.00017326),tensor(-1.10760475e-05),tensor(-0.00116916),tensor(0.00088070),tensor(-0.00482841),tensor(-0.00096820),tensor(-0.00387020),tensor(-0.00207984),tensor(0.00583175)
64,tensor(-0.00103242),tensor(0.00149039),tensor(-3.62415522e-05),tensor(-0.00452531),tensor(0.00314114),tensor(0.00141932),tensor(-3.37205493e-05),tensor(-2.74350787e-05),tensor(0.00058920),tensor(-2.47845837e-05),tensor(9.43604537e-05),tensor(0.00632309),tensor(0.00264037),tensor(0.00118368),tensor(-0.00179990),tensor(-0.00051036),tensor(0.00443022)
65,tensor(0.00095114),tensor(0.00245213),tensor(-9.99933764e-05),tensor(0.00930790),tensor(0.00491469),tensor(0.00127500),tensor(1.01860076e-06),tensor(-0.00012958),tensor(0.00136183),tensor(-4.36551227e-06),tensor(-0.00050581),tensor(0.00831612),tensor(0.00346220),tensor(0.00050234),tensor(-0.00138651),tensor(4.39158521e-06),tensor(0.00541461)
66,tensor(0.00172555),tensor(0.00354893),tensor(-0.00017422),tensor(-0.00988628),tensor(0.00427310),tensor(-0.00143989),tensor(-0.00028025),tensor(0.00067095),tensor(0.00091139),tensor(-6.39805285e-06),tensor(-0.00038293),tensor(-0.00556897),tensor(0.00036662),tensor(-6.48107598e-05),tensor(-0.00048367),tensor(0.00062493),tensor(-0.00294655)
67,tensor(0.00584953),tensor(-0.00056208),tensor(-8.23452501e-05),tensor(0.00566366),tensor(-0.00346068),tensor(0.00062613),tensor(-5.39098728e-05),tensor(4.21768491e-05),tensor(0.00071686),tensor(-5.93728237e-06),tensor(0.00254114),tensor(-0.00407192),tensor(-0.00174978),tensor(0.00054334),tensor(-0.00239424),tensor(-0.00111119),tensor(-0.00498163)
68,tensor(0.00909809),tensor(0.00088398),tensor(-0.00022623),tensor(0.00824314),tensor(0.00424695),tensor(-0.00088893),tensor(0.00017170),tensor(0.00276933),tensor(0.00126301),tensor(-1.07323440e-05),tensor(0.00246633),tensor(-0.00234146),tensor(-0.00135277),tensor(0.00242468),tensor(-0.00231123),tensor(-0.00163355),tensor(0.00372161)
69,tensor(-0.01450940),tensor(-0.00425323),tensor(-0.00027107),tensor(-0.00878328),tensor(-0.00940524),tensor(-0.00015294),tensor(-0.00075327),tensor(-0.00933525),tensor(-0.00426957),tensor(-1.26969035e-05),tensor(-0.00309842),tensor(-0.00502102),tensor(-0.00048526),tensor(-0.01075672),tensor(-0.01026766),tensor(-0.00748426),tensor(0.01861463)
70,tensor(-0.01288591),tensor(-0.00409926),tensor(-5.85597118e-05),tensor(-0.01151047),tensor(-0.00865562),tensor(0.00045723),tensor(-0.00025535),tensor(-0.00574593),tensor(-0.00087643),tensor(-5.23227391e-06),tensor(-0.00166013),tensor(-0.00482544),tensor(-0.00161520),tensor(-0.00391683),tensor(-0.00590940),tensor(-0.00379603),tensor(-0.01296929)
71,tensor(-0.01237805),tensor(-0.00234511),tensor(-0.00017142),tensor(-0.00543955),tensor(-0.00662286),tensor(0.00076088),tensor(-0.00016129),tensor(-0.00707464),tensor(-0.00209301),tensor(-4.69038878e-06),tensor(-0.00219974),tensor(-0.00631300),tensor(-0.00179607),tensor(-0.00803923),tensor(-0.00750468),tensor(-0.00453943),tensor(0.00988375)
72,tensor(-6.14996170e-05),tensor(0.00151318),tensor(-0.00032124),tensor(0.00417904),tensor(-0.00628676),tensor(-0.00033913),tensor(-2.11540209e-05),tensor(0.00347299),tensor(0.00227591),tensor(-5.16023601e-06),tensor(0.00284995),tensor(-0.00012026),tensor(0.00227687),tensor(0.00371499),tensor(-0.00010688),tensor(0.00040774),tensor(-0.00346825)
