,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
12,tensor(0.00095706),tensor(0.00332545),tensor(0.00236955),tensor(-0.00030168),tensor(0.00316564),tensor(0.00524684),tensor(-0.00050560),tensor(0.00046500),tensor(0.00117492),tensor(0.00163578),tensor(-0.00012588),tensor(0.00241876),tensor(0.00248289),tensor(0.00208039),tensor(0.00017956),tensor(0.00053029),tensor(0.00395927)
13,tensor(0.00042485),tensor(0.00176123),tensor(0.00061961),tensor(-0.00039248),tensor(0.00215800),tensor(0.00409247),tensor(0.00261086),tensor(0.00035084),tensor(0.00129366),tensor(0.00144790),tensor(-0.00016070),tensor(0.00115431),tensor(0.00161155),tensor(-0.00115070),tensor(0.00093780),tensor(-1.14700388e-05),tensor(-0.01614983)
14,tensor(0.00099276),tensor(0.00303867),tensor(0.00144315),tensor(-0.00070439),tensor(0.00094192),tensor(-0.00347855),tensor(0.00072243),tensor(0.00188734),tensor(0.00292367),tensor(0.00322853),tensor(0.00023821),tensor(0.00279836),tensor(0.00478111),tensor(0.00140440),tensor(-0.00021146),tensor(-0.00099952),tensor(-0.00492899)
15,tensor(-0.00065063),tensor(-0.00046253),tensor(-0.00609290),tensor(-0.00162032),tensor(-0.00104143),tensor(-0.00552277),tensor(0.00167131),tensor(0.00358938),tensor(0.00406649),tensor(0.00332357),tensor(0.00125762),tensor(0.00201457),tensor(0.00116349),tensor(0.00330946),tensor(0.00084023),tensor(-0.00076530),tensor(-0.01403748)
16,tensor(0.00096440),tensor(0.00373430),tensor(0.00283215),tensor(-0.00060090),tensor(0.00275183),tensor(0.00622901),tensor(0.00187231),tensor(-0.00041114),tensor(5.92086653e-05),tensor(0.00085000),tensor(-0.00031026),tensor(0.00113031),tensor(0.00163456),tensor(0.00070357),tensor(-0.00153712),tensor(-0.00215215),tensor(-0.00382228)
17,tensor(0.00086152),tensor(0.00309875),tensor(0.00209145),tensor(-0.00066047),tensor(0.00273877),tensor(0.00202723),tensor(-0.00231775),tensor(0.00015692),tensor(-3.94424351e-05),tensor(-0.00149228),tensor(7.44869321e-05),tensor(0.00344013),tensor(0.00437847),tensor(0.00040710),tensor(-0.00014930),tensor(-0.00072549),tensor(-0.01703623)
18,tensor(0.00066505),tensor(-0.00032454),tensor(-0.00076234),tensor(0.00013923),tensor(0.00147159),tensor(0.00199499),tensor(0.00207733),tensor(-0.00062296),tensor(0.00062308),tensor(0.00135040),tensor(-0.00064472),tensor(0.00016333),tensor(-0.00180710),tensor(-0.00140429),tensor(0.00158944),tensor(0.00148927),tensor(0.00155410)
19,tensor(-0.00013267),tensor(0.00229978),tensor(0.00238806),tensor(0.00043810),tensor(0.00086584),tensor(-0.00337738),tensor(-0.00281954),tensor(-0.00039240),tensor(-0.00042112),tensor(0.00076168),tensor(-0.00020167),tensor(-0.00219005),tensor(-0.00082663),tensor(0.00069791),tensor(-0.00034791),tensor(0.00031193),tensor(-0.00307718)
20,tensor(0.00085104),tensor(0.00269047),tensor(0.00088047),tensor(-0.00070217),tensor(-0.00042469),tensor(0.00334079),tensor(0.00278829),tensor(0.00092001),tensor(0.00102048),tensor(-0.00100368),tensor(7.62764103e-05),tensor(0.00163001),tensor(-0.00129305),tensor(0.00059148),tensor(-0.00026138),tensor(-0.00130965),tensor(-0.01723030)
21,tensor(0.00040300),tensor(0.00203067),tensor(0.00353908),tensor(-0.00015012),tensor(0.00174688),tensor(0.00495457),tensor(0.00060656),tensor(0.00042490),tensor(0.00121332),tensor(0.00136887),tensor(1.28413085e-05),tensor(0.00126439),tensor(0.00228131),tensor(-0.00262945),tensor(-0.00115228),tensor(-0.00064420),tensor(-0.00087559)
22,tensor(0.00073650),tensor(0.00124442),tensor(6.80085432e-05),tensor(0.00018506),tensor(0.00170806),tensor(0.00309710),tensor(0.00072227),tensor(0.00091457),tensor(0.00121610),tensor(-0.00094947),tensor(0.00013154),tensor(0.00257266),tensor(0.00381462),tensor(0.00210237),tensor(0.00133843),tensor(0.00214439),tensor(0.01122486)
23,tensor(0.00098244),tensor(0.00036824),tensor(0.00188490),tensor(-0.00037845),tensor(0.00075847),tensor(-0.00368948),tensor(-0.00133320),tensor(-0.00153769),tensor(-0.00140376),tensor(0.00020955),tensor(-0.00069464),tensor(0.00126963),tensor(0.00138099),tensor(0.00041073),tensor(-0.00184878),tensor(-0.00252735),tensor(-0.02042028)
24,tensor(0.00111156),tensor(0.00243285),tensor(-0.00305366),tensor(5.63288268e-05),tensor(-0.00053980),tensor(0.00086871),tensor(0.00052049),tensor(-9.89085383e-05),tensor(0.00044824),tensor(-0.00133372),tensor(-0.00022225),tensor(0.00231462),tensor(0.00048024),tensor(-0.00246390),tensor(0.00102266),tensor(0.00141119),tensor(0.00197846)
25,tensor(-0.00019054),tensor(0.00190334),tensor(0.00409653),tensor(0.00077014),tensor(0.00102385),tensor(-0.00272964),tensor(-0.00319764),tensor(-0.00156839),tensor(-0.00154648),tensor(0.00058535),tensor(-0.00073351),tensor(-0.00270362),tensor(-0.00017562),tensor(0.00187405),tensor(-0.00067593),tensor(-8.42797235e-05),tensor(-0.00495366)
26,tensor(0.00053512),tensor(-0.00106219),tensor(0.00312220),tensor(-0.00010075),tensor(-0.00067865),tensor(0.00068380),tensor(0.00262878),tensor(0.00030719),tensor(0.00074844),tensor(-0.00118926),tensor(8.87509741e-05),tensor(0.00223094),tensor(-0.00142453),tensor(-0.00225020),tensor(0.00107027),tensor(0.00161465),tensor(0.00823935)
27,tensor(-0.00017780),tensor(0.00127113),tensor(-0.00374160),tensor(7.37549417e-05),tensor(0.00153813),tensor(0.00225111),tensor(-0.00294493),tensor(-0.00111126),tensor(-0.00146178),tensor(0.00079570),tensor(-0.00030339),tensor(-0.00236374),tensor(0.00043612),tensor(0.00202740),tensor(-0.00126378),tensor(-0.00212583),tensor(-0.01492089)
28,tensor(0.00077172),tensor(0.00134200),tensor(0.00554172),tensor(0.00094555),tensor(0.00100974),tensor(-0.00258069),tensor(0.00257649),tensor(-6.02948057e-05),tensor(0.00069106),tensor(-0.00115710),tensor(-0.00031476),tensor(0.00231086),tensor(9.44676067e-05),tensor(-0.00241549),tensor(0.00138484),tensor(0.00298562),tensor(0.01414084)
29,tensor(-0.00053938),tensor(-0.00165549),tensor(0.00266846),tensor(-0.00079690),tensor(-0.00070465),tensor(0.00348979),tensor(-0.00255698),tensor(-0.00035961),tensor(-0.00137554),tensor(-0.00141645),tensor(0.00046038),tensor(-0.00227232),tensor(0.00134653),tensor(0.00216850),tensor(-0.00158307),tensor(-0.00312996),tensor(-0.00721630)
30,tensor(0.00121763),tensor(0.00164936),tensor(-0.00048306),tensor(0.00142830),tensor(0.00090526),tensor(-0.00307341),tensor(0.00203565),tensor(-0.00069653),tensor(0.00071639),tensor(0.00106379),tensor(-0.00088908),tensor(0.00212668),tensor(-0.00149041),tensor(-0.00114655),tensor(0.00194516),tensor(0.00354251),tensor(0.01342164)
31,tensor(-7.30452593e-05),tensor(0.00064141),tensor(-0.00494036),tensor(-0.00184821),tensor(-0.00051551),tensor(0.00125773),tensor(-0.00213125),tensor(0.00024334),tensor(-0.00112181),tensor(-0.00130456),tensor(0.00091611),tensor(-0.00123570),tensor(0.00211911),tensor(0.00075824),tensor(-0.00088738),tensor(-0.00366804),tensor(-0.01838375)
32,tensor(0.00020324),tensor(-0.00097506),tensor(0.00522437),tensor(0.00140725),tensor(0.00124895),tensor(0.00123167),tensor(0.00197900),tensor(-0.00032552),tensor(0.00093577),tensor(0.00115370),tensor(-0.00071900),tensor(0.00037898),tensor(-0.00221879),tensor(-0.00225864),tensor(-0.00019387),tensor(0.00215811),tensor(0.00954533)
33,tensor(0.00056819),tensor(0.00180117),tensor(0.00302538),tensor(-0.00107222),tensor(0.00109399),tensor(0.00292684),tensor(-0.00208156),tensor(0.00100333),tensor(0.00094142),tensor(-0.00102937),tensor(0.00054862),tensor(-0.00011482),tensor(0.00300683),tensor(0.00197668),tensor(-0.00035170),tensor(-0.00265529),tensor(-0.00358361)
34,tensor(0.00079258),tensor(0.00206595),tensor(0.00441158),tensor(0.00207340),tensor(0.00091083),tensor(-0.00222034),tensor(0.00161883),tensor(-0.00238666),tensor(-0.00177417),tensor(0.00043509),tensor(-0.00135403),tensor(0.00118571),tensor(-0.00040567),tensor(-0.00261341),tensor(0.00018849),tensor(0.00343557),tensor(0.01622777)
35,tensor(0.00036823),tensor(-0.00082600),tensor(-0.00410463),tensor(-0.00121257),tensor(-0.00056489),tensor(-0.00142136),tensor(-0.00184856),tensor(0.00163807),tensor(0.00139308),tensor(-0.00081382),tensor(0.00077094),tensor(-0.00080730),tensor(-0.00263971),tensor(0.00093563),tensor(-0.00086849),tensor(-0.00295394),tensor(-0.01532994)
36,tensor(-0.00010571),tensor(0.00036310),tensor(0.00408750),tensor(-4.63689003e-06),tensor(0.00069377),tensor(-0.00312067),tensor(0.00036202),tensor(-0.00106341),tensor(-0.00138013),tensor(0.00070842),tensor(-0.00018922),tensor(0.00229847),tensor(0.00267247),tensor(-0.00121107),tensor(-0.00099480),tensor(0.00010735),tensor(0.00347904)
37,tensor(0.00076640),tensor(-0.00146608),tensor(-0.00323371),tensor(0.00013661),tensor(-0.00053492),tensor(0.00247433),tensor(-0.00057358),tensor(0.00084927),tensor(0.00099418),tensor(-0.00088228),tensor(0.00022272),tensor(-0.00017458),tensor(0.00308853),tensor(0.00203319),tensor(0.00044928),tensor(-0.00104576),tensor(-0.00011673)
38,tensor(0.00155009),tensor(0.00250381),tensor(0.00407488),tensor(0.00026879),tensor(0.00112468),tensor(0.00368913),tensor(0.00169598),tensor(-0.00146535),tensor(-0.00162967),tensor(-0.00138041),tensor(-0.00063227),tensor(0.00271240),tensor(0.00030448),tensor(0.00041232),tensor(-0.00154528),tensor(-0.00013857),tensor(0.00673398)
39,tensor(-0.00034706),tensor(0.00053491),tensor(0.00306900),tensor(0.00023379),tensor(0.00091602),tensor(-0.00289972),tensor(-0.00202479),tensor(-0.00082617),tensor(-0.00130439),tensor(0.00058672),tensor(6.23013038e-05),tensor(-0.00086641),tensor(0.00183576),tensor(-0.00217542),tensor(0.00067307),tensor(-0.00048329),tensor(-0.00471868)
40,tensor(0.00082299),tensor(-0.00079140),tensor(-0.00142500),tensor(-0.00041370),tensor(-0.00064451),tensor(0.00140996),tensor(0.00049914),tensor(0.00074394),tensor(0.00120922),tensor(-0.00078578),tensor(-3.85499334e-05),tensor(0.00229387),tensor(-0.00016296),tensor(0.00062197),tensor(-0.00152859),tensor(-0.00077823),tensor(-0.00343795)
41,tensor(-0.00026901),tensor(0.00072264),tensor(0.00339652),tensor(0.00184868),tensor(0.00087687),tensor(-0.00283040),tensor(-0.00109087),tensor(-0.00207889),tensor(-0.00232362),tensor(-0.00181536),tensor(-0.00048668),tensor(-0.00091174),tensor(0.00192062),tensor(-0.00124962),tensor(0.00268222),tensor(0.00456129),tensor(0.01783489)
42,tensor(0.00147017),tensor(0.00192230),tensor(-0.00089658),tensor(-5.06871265e-06),tensor(-0.00058494),tensor(0.00517714),tensor(-0.00276081),tensor(-0.00150122),tensor(-0.00091974),tensor(-0.00153565),tensor(-0.00088750),tensor(0.00268891),tensor(0.00020505),tensor(-0.00119961),tensor(0.00069901),tensor(-0.00125673),tensor(-0.00678531)
43,tensor(0.00024987),tensor(-0.00174435),tensor(0.00354905),tensor(0.00126344),tensor(0.00057246),tensor(-0.00154280),tensor(0.00185628),tensor(-0.00154147),tensor(-0.00149461),tensor(0.00074650),tensor(-0.00067368),tensor(-0.00128502),tensor(0.00157034),tensor(-0.00247813),tensor(-0.00056958),tensor(0.00162592),tensor(0.00285706)
44,tensor(0.00036974),tensor(0.00107289),tensor(-0.00126451),tensor(-0.00131976),tensor(-0.00049417),tensor(0.00380974),tensor(-0.00190571),tensor(0.00151802),tensor(0.00124056),tensor(-0.00090683),tensor(0.00074876),tensor(0.00283685),tensor(-2.92067193e-06),tensor(0.00225162),tensor(-0.00027053),tensor(-0.00285854),tensor(-0.00424419)
45,tensor(0.00038564),tensor(0.00243814),tensor(0.00301367),tensor(0.00142041),tensor(-0.00046862),tensor(0.00133429),tensor(0.00181588),tensor(-0.00162893),tensor(-0.00154028),tensor(0.00080791),tensor(-0.00080285),tensor(-0.00141622),tensor(-0.00075386),tensor(-0.00243874),tensor(-0.00038142),tensor(0.00190996),tensor(0.00678165)
46,tensor(0.00037833),tensor(-0.00204169),tensor(-0.00134634),tensor(-0.00113251),tensor(0.00104639),tensor(0.00053530),tensor(-0.00193680),tensor(0.00156735),tensor(0.00127157),tensor(-0.00086291),tensor(0.00070614),tensor(-0.00028744),tensor(0.00234230),tensor(0.00225869),tensor(5.88326548e-05),tensor(-0.00246043),tensor(-0.00934598)
47,tensor(-0.00015679),tensor(0.00178514),tensor(0.00259232),tensor(0.00102188),tensor(-0.00055919),tensor(0.00287201),tensor(0.00199155),tensor(-0.00037657),tensor(-0.00070733),tensor(-0.00121993),tensor(7.54500070e-05),tensor(0.00176107),tensor(-0.00071153),tensor(0.00064311),tensor(-0.00094002),tensor(0.00143217),tensor(0.00816077)
48,tensor(0.00111765),tensor(0.00068188),tensor(-0.00039363),tensor(0.00021186),tensor(0.00087934),tensor(-0.00095781),tensor(-0.00215964),tensor(-0.00033911),tensor(-0.00017318),tensor(0.00094553),tensor(-0.00044630),tensor(-0.00057404),tensor(0.00244197),tensor(-0.00249192),tensor(-0.00016144),tensor(-0.00053975),tensor(0.00479243)
49,tensor(0.00108302),tensor(0.00231714),tensor(0.00299610),tensor(0.00064839),tensor(-0.00059954),tensor(0.00198147),tensor(0.00192686),tensor(-0.00151525),tensor(-0.00128079),tensor(-0.00117499),tensor(-0.00073075),tensor(0.00214476),tensor(-0.00039846),tensor(0.00181233),tensor(-0.00171319),tensor(-0.00086758),tensor(0.00289990)
50,tensor(-7.23248959e-05),tensor(-0.00130895),tensor(-0.00171259),tensor(-0.00180195),tensor(0.00092273),tensor(0.00084341),tensor(-0.00176116),tensor(0.00154061),tensor(0.00099613),tensor(0.00113476),tensor(0.00088069),tensor(-0.00041418),tensor(0.00212621),tensor(-0.00203903),tensor(-0.00017963),tensor(-0.00286414),tensor(-0.01385265)
51,tensor(0.00048315),tensor(0.00120498),tensor(0.00321217),tensor(0.00165853),tensor(-0.00066019),tensor(-0.00157405),tensor(0.00176345),tensor(-0.00161455),tensor(-0.00124654),tensor(-0.00115779),tensor(-0.00087636),tensor(0.00146331),tensor(-0.00042645),tensor(0.00043520),tensor(-0.00058474),tensor(0.00197164),tensor(0.01008647)
52,tensor(0.00045781),tensor(0.00090892),tensor(-0.00077368),tensor(0.00058128),tensor(0.00080368),tensor(-0.00119486),tensor(-0.00192433),tensor(0.00027639),tensor(-7.70642073e-05),tensor(-0.00128274),tensor(5.12786864e-05),tensor(-0.00041135),tensor(0.00222552),tensor(-0.00111906),tensor(0.00159035),tensor(0.00274423),tensor(0.00818171)
53,tensor(0.00062217),tensor(-0.00096845),tensor(0.00269636),tensor(0.00079019),tensor(-0.00078407),tensor(0.00332714),tensor(-0.00292466),tensor(-0.00271365),tensor(-0.00249814),tensor(0.00048525),tensor(-0.00118650),tensor(0.00158649),tensor(-0.00037468),tensor(-0.00276934),tensor(-0.00114945),tensor(-0.00122976),tensor(-0.00271359)
54,tensor(0.00075892),tensor(0.00036728),tensor(-0.00066318),tensor(-2.70718228e-05),tensor(-0.00087898),tensor(-0.00221736),tensor(0.00268517),tensor(-0.00013529),tensor(-7.78873073e-05),tensor(-0.00077528),tensor(0.00037745),tensor(-0.00046521),tensor(0.00204730),tensor(0.00188167),tensor(-0.00145574),tensor(0.00049512),tensor(0.00356005)
55,tensor(0.00031646),tensor(-0.00189772),tensor(-0.00110694),tensor(-0.00107573),tensor(0.00066392),tensor(0.00258487),tensor(-0.00224878),tensor(0.00025435),tensor(-0.00061643),tensor(-0.00095792),tensor(0.00018400),tensor(0.00270667),tensor(-0.00024030),tensor(-0.00200591),tensor(-0.00075468),tensor(-0.00325071),tensor(0.00143953)
56,tensor(0.00037539),tensor(0.00131100),tensor(0.00306496),tensor(0.00106375),tensor(-0.00081030),tensor(-0.00174153),tensor(0.00221956),tensor(-0.00037759),tensor(-0.00012089),tensor(-0.00105267),tensor(8.46309267e-05),tensor(-0.00096969),tensor(0.00208680),tensor(0.00071251),tensor(-0.00078398),tensor(0.00149132),tensor(0.00688151)
57,tensor(0.00054989),tensor(-0.00187911),tensor(-0.00102190),tensor(-0.00079850),tensor(0.00067544),tensor(0.00234620),tensor(-0.00210733),tensor(0.00023177),tensor(-0.00048723),tensor(0.00121179),tensor(-2.04221542e-05),tensor(0.00267271),tensor(-0.00026628),tensor(-0.00112764),tensor(-0.00025713),tensor(-0.00263271),tensor(0.00186426)
58,tensor(0.00025200),tensor(0.00083320),tensor(0.00255674),tensor(0.00191243),tensor(-0.00092137),tensor(-0.00159896),tensor(0.00201620),tensor(-0.00088638),tensor(-0.00024694),tensor(-0.00104710),tensor(-0.00030373),tensor(-0.00111360),tensor(0.00188368),tensor(0.00050684),tensor(-0.00022295),tensor(0.00274263),tensor(0.01254948)
59,tensor(0.00061454),tensor(0.00053444),tensor(0.00183889),tensor(-0.00139202),tensor(0.00063153),tensor(-0.00092361),tensor(-0.00213004),tensor(9.81542253e-05),tensor(-0.00096296),tensor(-0.00114244),tensor(2.80282202e-05),tensor(0.00258300),tensor(-0.00023787),tensor(-0.00091106),tensor(-0.00042118),tensor(-0.00270838),tensor(-0.00740062)
60,tensor(-1.99709884e-05),tensor(-0.00057561),tensor(-0.00157677),tensor(0.00100929),tensor(-0.00122813),tensor(0.00162404),tensor(-0.00080513),tensor(-0.00107031),tensor(-0.00134497),tensor(0.00064771),tensor(6.95858471e-05),tensor(-0.00102598),tensor(0.00131033),tensor(-0.00257835),tensor(-0.00117438),tensor(0.00099303),tensor(0.00326420)
61,tensor(0.00152140),tensor(0.00139864),tensor(0.00264579),tensor(0.00160807),tensor(0.00193918),tensor(-0.00168222),tensor(0.00219790),tensor(0.00036332),tensor(0.00087007),tensor(-0.00074697),tensor(-0.00080941),tensor(0.00211807),tensor(-0.00014069),tensor(0.00202741),tensor(0.00159041),tensor(0.00318109),tensor(0.01026163)
62,tensor(-4.24762802e-05),tensor(0.00077157),tensor(-0.00075057),tensor(-0.00150238),tensor(-0.00110303),tensor(0.00298729),tensor(-0.00224044),tensor(-0.00131626),tensor(-0.00176552),tensor(-0.00150426),tensor(0.00033244),tensor(-0.00114057),tensor(-0.00109739),tensor(-0.00244321),tensor(-0.00226824),tensor(-0.00376793),tensor(-0.01236327)
63,tensor(0.00023137),tensor(0.00066936),tensor(0.00256187),tensor(0.00212831),tensor(0.00155363),tensor(-0.00192131),tensor(-0.00129547),tensor(-0.00230868),tensor(-0.00209356),tensor(-0.00161479),tensor(-0.00086279),tensor(-0.00088999),tensor(0.00159287),tensor(0.00186239),tensor(0.00253209),tensor(0.00434328),tensor(0.01543744)
64,tensor(-5.57321000e-05),tensor(-0.00184503),tensor(-0.00087325),tensor(-0.00046699),tensor(-0.00154930),tensor(0.00250881),tensor(0.00250877),tensor(0.00202047),tensor(0.00146388),tensor(0.00166668),tensor(0.00067843),tensor(0.00177130),tensor(-0.00077837),tensor(-0.00201756),tensor(4.10857901e-05),tensor(-0.00250732),tensor(0.00286159)
65,tensor(0.00085992),tensor(0.00122776),tensor(0.00219622),tensor(0.00099281),tensor(0.00112001),tensor(-0.00163217),tensor(-0.00231551),tensor(-0.00193327),tensor(-0.00177273),tensor(-0.00145658),tensor(-0.00059137),tensor(-0.00046795),tensor(0.00262081),tensor(0.00201258),tensor(-0.00078809),tensor(0.00152388),tensor(0.00681752)
66,tensor(-0.00043230),tensor(-0.00211082),tensor(-0.00101839),tensor(-0.00084753),tensor(0.00082258),tensor(0.00220520),tensor(0.00246009),tensor(0.00161315),tensor(0.00090070),tensor(-0.00093921),tensor(0.00066632),tensor(0.00194187),tensor(-0.00069946),tensor(-0.00209431),tensor(6.40963772e-05),tensor(-0.00242909),tensor(-0.00379676)
67,tensor(0.00129690),tensor(0.00125876),tensor(0.00251218),tensor(0.00124564),tensor(-0.00115731),tensor(-0.00146310),tensor(-0.00219081),tensor(-0.00207957),tensor(-0.00237174),tensor(0.00047738),tensor(-0.00063237),tensor(-0.00051391),tensor(0.00211529),tensor(-0.00295210),tensor(-0.00172448),tensor(0.00125091),tensor(0.00876785)
68,tensor(0.00018380),tensor(-0.00016287),tensor(-0.00062732),tensor(-0.00082413),tensor(-0.00124668),tensor(-0.00118984),tensor(0.00273432),tensor(0.00251070),tensor(0.00258552),tensor(-0.00066973),tensor(0.00078996),tensor(0.00182069),tensor(-0.00075934),tensor(0.00278642),tensor(-0.00021414),tensor(-0.00303949),tensor(-0.00514104)
69,tensor(3.88409862e-05),tensor(-0.00069970),tensor(0.00161386),tensor(0.00014403),tensor(-0.00185621),tensor(0.00151012),tensor(-0.00082057),tensor(-0.00172040),tensor(-0.00221934),tensor(0.00073341),tensor(-0.00016715),tensor(-0.00081208),tensor(0.00146458),tensor(-0.00269974),tensor(-0.00175404),tensor(-0.00082634),tensor(0.00403819)
70,tensor(0.00028961),tensor(0.00062356),tensor(-0.00036379),tensor(0.00096382),tensor(0.00251445),tensor(-0.00160548),tensor(-0.00194135),tensor(0.00157779),tensor(0.00115195),tensor(-0.00080856),tensor(0.00029813),tensor(0.00165065),tensor(-0.00042339),tensor(0.00265219),tensor(0.00123119),tensor(0.00224668),tensor(0.00812608)
71,tensor(0.00118795),tensor(0.00078435),tensor(0.00178392),tensor(-3.31480114e-05),tensor(-0.00131636),tensor(-0.00086486),tensor(0.00148660),tensor(-0.00235784),tensor(-0.00216407),tensor(-0.00147784),tensor(-0.00075544),tensor(-0.00079997),tensor(0.00224547),tensor(-0.00270654),tensor(-0.00155930),tensor(-0.00246561),tensor(-0.00685774)
72,tensor(-4.48844476e-05),tensor(-0.00181595),tensor(-0.00080502),tensor(5.67276802e-05),tensor(0.00054225),tensor(0.00237303),tensor(-0.00177906),tensor(0.00197008),tensor(0.00136362),tensor(-0.00099572),tensor(0.00066226),tensor(0.00219360),tensor(-0.00056207),tensor(0.00261167),tensor(0.00126452),tensor(0.00221883),tensor(0.00362723)
73,tensor(0.00064169),tensor(0.00139093),tensor(0.00179086),tensor(3.49125230e-06),tensor(-0.00154521),tensor(-0.00168591),tensor(0.00195011),tensor(-0.00160735),tensor(-0.00146614),tensor(0.00106301),tensor(-0.00037891),tensor(-0.00086507),tensor(0.00163699),tensor(-0.00254045),tensor(-0.00196155),tensor(-0.00303653),tensor(-7.75595472e-05)
74,tensor(7.30565735e-05),tensor(-0.00262998),tensor(-0.00077683),tensor(0.00012859),tensor(0.00141639),tensor(-0.00204312),tensor(-0.00173834),tensor(0.00216840),tensor(0.00147261),tensor(-0.00095522),tensor(0.00079315),tensor(0.00226173),tensor(-0.00043620),tensor(0.00246970),tensor(0.00083670),tensor(0.00141488),tensor(0.00256213)
75,tensor(0.00030657),tensor(0.00268117),tensor(0.00169590),tensor(-0.00014738),tensor(-0.00092772),tensor(0.00313341),tensor(0.00199935),tensor(-0.00158283),tensor(-0.00152165),tensor(0.00105359),tensor(-0.00029067),tensor(-0.00123202),tensor(0.00088029),tensor(-0.00260761),tensor(-0.00227805),tensor(-0.00279863),tensor(-0.00409414)
