,0
0,0.0
1,-3.1e-43
2,1.94229e-37
3,-1.8728408e-34
4,2.6146528e-30
5,-4.086281e-28
6,1.2501531e-25
7,4.8323252e-24
8,-8.598329e-23
9,-8.501224e-20
10,-3.624957e-18
11,6.324453e-18
12,-1.8648034e-16
13,-5.657436e-15
14,-2.0674552e-16
15,-1.1205246e-15
16,-3.9366746e-15
17,-5.81578e-14
18,-8.8380305e-14
19,-1.0452434e-13
20,3.6596122e-13
21,4.2099993e-13
22,6.600184e-13
23,-2.400543e-12
24,-1.4287742e-12
25,-6.044645e-12
26,5.3025336e-12
27,-6.807307e-11
28,7.0403766e-11
29,-7.960172e-10
30,7.653963e-11
31,-4.9851445e-10
32,-1.061691e-09
33,5.1869518e-09
34,3.120698e-08
35,2.0492799e-08
36,4.4412513e-08
37,1.2950166e-07
38,1.9424314e-07
39,2.4180673e-07
40,1.7689648e-07
41,9.219271e-07
42,1.3499576e-06
43,9.741399e-07
44,1.1955865e-06
45,1.5270214e-06
46,3.1651105e-06
47,5.295275e-06
48,4.6606415e-06
49,5.9582535e-06
50,7.5366124e-06
51,5.962402e-06
52,9.429001e-06
53,1.2734918e-05
54,1.2028858e-05
55,1.4516844e-05
56,1.0603681e-05
57,1.8606197e-05
58,2.726394e-05
59,3.192603e-05
60,3.1359396e-05
61,3.6167752e-05
62,3.212587e-05
63,4.8201036e-05
64,5.8817626e-05
65,5.7875404e-05
66,5.192699e-05
67,7.550002e-05
68,9.943125e-05
69,9.5346004e-05
70,9.182097e-05
71,9.328936e-05
72,0.00011430261
73,0.00016076582
74,0.00013765314
75,0.00012834326
76,0.00020510524
77,0.00019992553
78,0.00022705285
79,0.00019109699
80,0.00018755566
81,0.0002632533
82,0.00027095203
83,0.00029527568
84,0.00027797307
85,0.000243175
86,0.00044935517
87,0.00043678694
88,0.00045463318
89,0.0007016488
90,0.0007343697
91,0.0006115625
92,0.0005291248
93,0.0007232268
94,0.0008279146
95,0.00059630134
96,0.0007631895
97,0.00078253465
98,0.0006811949
99,0.00080745545
100,0.0009613495
101,0.00080991146
102,0.00081233575
103,0.0005729421
104,0.0010914484
105,0.0009633955
106,0.00078768155
107,0.00077777426
108,0.0007175427
109,0.0011072899
110,0.0009309476
111,0.0011569215
112,0.0010973613
113,0.001131681
114,0.0010745091
115,0.000981689
116,0.0014455006
117,0.0012412465
118,0.001260327
119,0.0011295155
120,0.0011524531
121,0.0010679001
122,0.0009011636
123,0.0016007831
124,0.0015680362
